Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Organization Location,Money Raised,Money Raised Currency,Money Raised (in USD),Announced Date,Funding Stage,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Equity Only Funding,Organization Description,Organization Industries,Diversity Spotlight,Organization Website,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Investor Names,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Secondary Market - Aleph Alpha,https://www.crunchbase.com/funding_round/aleph-alpha-secondary-market--3b881463,Aleph Alpha,https://www.crunchbase.com/organization/aleph-alpha,Secondary Market,"Heidelberg, Baden-Wurttemberg, Germany, Europe",,,,2024-11-20,,,,,No,"Aleph Alpha specializes in researching, developing, and implementing AI-based technologies for both public and private sectors.","Artificial Intelligence (AI), Generative AI, Machine Learning, Natural Language Processing, Software",,https://aleph-alpha.com,Less than $1M,533602355,USD,533602355,Early Stage Venture,6,,"Burda Principal Investments, Deutsche Bank, Earlybird Venture Capital, Schwarz Group",4,,"13,107"
Series A - ValueDesk,https://www.crunchbase.com/funding_round/valuedesk-series-a--4cbd1737,ValueDesk,https://www.crunchbase.com/organization/valuedesk,Series A,"Bielefeld, Nordrhein-Westfalen, Germany, Europe",5000000,EUR,5505159,2024-09-11,Early Stage Venture,,,,Yes,Valuedesk is a service provider for structured savings and optimization management.,"Consulting, Education, Software",,https://www.valuedesk.de/,$1M to $10M,8250000,EUR,9474867,Early Stage Venture,2,,"Enjoyventure Management, NRW.BANK, UVC Partners",3,,"13,378"
Series A - Nory AI,https://www.crunchbase.com/funding_round/skueeze-series-a--99c24d58,Nory AI,https://www.crunchbase.com/organization/skueeze,Series A,"Dublin, Dublin, Ireland, Europe",14720000,EUR,15933788,2024-05-22,Early Stage Venture,,,,Yes,"Nory is a restaurant management platform with features like AI-powered business intelligence, inventory control, and employee management.","Artificial Intelligence (AI), Hospitality, Information Technology, Restaurants",,https://nory.ai,$10M to $50M,25653296,USD,25653296,Early Stage Venture,6,Accel,"Accel, Anamcara Capital, CircleRock Capital, Enterprise Ireland, NAP, NDRC, Playfair Capital, Samaipata, Triple Point Ventures",9,5,"13,557"
Seed Round - Keel,https://www.crunchbase.com/funding_round/keel-92d1-seed--e5ac61bb,Keel,https://www.crunchbase.com/organization/keel-92d1,Seed,"London, England, United Kingdom, Europe",4600000,GBP,5971211,2024-10-22,Seed,,,,Yes,Keel is a programmable operations platform which offers all the benefits of bespoke tooling without the need to build from scratch.,"Information Technology, Software",,http://keel.so,,4600000,GBP,5971211,Seed,1,"Earlybird Venture Capital, LocalGlobe","Earlybird Venture Capital, LocalGlobe",2,1,"13,649"
Series A - Black Semiconductor,https://www.crunchbase.com/funding_round/black-semiconductor-series-a--16791c47,Black Semiconductor,https://www.crunchbase.com/organization/black-semiconductor,Series A,"Aachen, Nordrhein-Westfalen, Germany, Europe",25700000,EUR,27788741,2024-06-12,Early Stage Venture,,,,Yes,"Black Semiconductor uses graphene to create ultra-fast, energy-efficient chip networks by connecting thousands as chips to interact as one.","Artificial Intelligence (AI), Automotive, Autonomous Vehicles, Electronics, Manufacturing, Robotics, Semiconductor",,https://blacksemi.com,,254400000,EUR,275076095,Early Stage Venture,4,"Porsche Ventures, Project A Ventures","Cambium Capital Partners, Capnamic Ventures, NRW.BANK, Onsight Ventures, Porsche Ventures, Project A Ventures, Scania Growth Capital, TechVision Fund, Vsquared Ventures",9,2,"14,164"
Pre Seed Round - Xaver,https://www.crunchbase.com/funding_round/xaver-pre-seed--9e9d2eb8,Xaver,https://www.crunchbase.com/organization/xaver,Pre-Seed,"Köln, Nordrhein-Westfalen, Germany, Europe",5690000,EUR,6180309,2024-03-19,Seed,,,,Yes,Xaver combines personalised digital funnels with AI-assisted personal customer interactions to forge a seamless omni-channel experience.,"Asset Management, Banking, FinTech, Insurance, InsurTech, Wealth Management",,https://www.xaver.com/,,5690000,EUR,6180309,Seed,1,"Motive Partners, NAP","22 Capital, blueworld.group, Elmar Broscheit, Felix Ohswald, Gleb Tritus, Interface Capital, Jessica Holzbach, Mario Götze, Martin Blessing, Matthias Setzer, Michael Wax, Motive Partners, NAP, Notion Capital, Patrick Andrae, Raffaele Terrone, Robin Capital, Sequoia Capital, The Delta, Tushar Ahluwalia",20,1,"14,819"
Pre Seed Round - Loyi,https://www.crunchbase.com/funding_round/loyi-pre-seed--d7cff3e4,Loyi,https://www.crunchbase.com/organization/loyi,Pre-Seed,"Berlin, Berlin, Germany, Europe",425000,EUR,463339,2024-07-16,Seed,,,,Yes,"Loyi is a loyalty platform. Its no-code, white-label solutions provides individualized, gamified experiences.",Information Technology,,https://www.loyi.io,,425000,EUR,463339,Seed,1,DG Nexolution,"3 Comma Capital, DG Nexolution, Earlybird Venture Capital, Startup Wise Guys",4,,"14,988"
Seed Round - Qura,https://www.crunchbase.com/funding_round/qura-c1cc-seed--be136dd8,Qura,https://www.crunchbase.com/organization/qura-c1cc,Seed,"Stockholm, Stockholms Lan, Sweden, Europe",2100000,EUR,2350132,2024-09-24,Seed,,,,Yes,"Qura is a AI search engine for legal data, building a sophisticated search engine to reduce the research time for lawyers.","Artificial Intelligence (AI), Search Engine",,https://www.qura.law,,2100000,EUR,2350132,Seed,1,Cherry Ventures,Cherry Ventures,1,1,"15,366"
Series B - Hero Software,https://www.crunchbase.com/funding_round/hero-software-series-b--61e21342,Hero Software,https://www.crunchbase.com/organization/hero-software,Series B,"Hanover, Niedersachsen, Germany, Europe",40000000,EUR,43686007,2024-07-12,Early Stage Venture,,,,Yes,Hero Software offers cloud software solutions that help make office work more efficient than ever.,"Information Technology, Software",,https://hero-software.de/,$1M to $10M,48000000,EUR,52068764,M&A,2,Eight Roads Ventures,"Cusp Capital, Eight Roads Ventures, Federated Hermes",3,4,"15,517"
Series C - Isar Aerospace,https://www.crunchbase.com/funding_round/isar-aerospace-series-c--5f46ec88,Isar Aerospace,https://www.crunchbase.com/organization/isar-aerospace,Series C,"Munich, Bayern, Germany, Europe",65000000,EUR,69591062,2024-06-20,Late Stage Venture,,,,Yes,"Isar Aerospace provides access to space for small and medium satellites, enabling global satellite constellations.","Aerospace, Information Technology, Space Travel",,https://www.isaraerospace.com,$50M to $100M,440232763,USD,440232763,Late Stage Venture,6,,"10x Group, Airbus Ventures, Bayern Kapital, Besant Capital, Earlybird Venture Capital, Finadvice Med Holdings, G3T, Lakestar, Leblon Capital, LP&E, NATO Innovation Fund, UVC Partners",12,2,"16,000"
Series B - Greywolf Therapeutics,https://www.crunchbase.com/funding_round/greywolf-therapeutics-series-b--970ed846,Greywolf Therapeutics,https://www.crunchbase.com/organization/greywolf-therapeutics,Series B,"Abingdon, Oxfordshire, United Kingdom, Europe",50000000,USD,50000000,2024-05-23,Early Stage Venture,,,,Yes,We are advancing novel antigen modulation technology that controls T cells to guide the immune system.,"Biotechnology, Health Care, Therapeutics",,http://www.greywolftherapeutics.com/,$1M to $10M,122311549,USD,122311549,Early Stage Venture,5,Intermediate Capital Group,"Andera Partners, British Patient Capital, Canaan Partners, Earlybird Venture Capital, Intermediate Capital Group, Oxford Science Enterprises, Pfizer Venture Investments",7,7,"16,288"
Seed Round - Light,https://www.crunchbase.com/funding_round/light-e65e-seed--b701677a,Light,https://www.crunchbase.com/organization/light-e65e,Seed,"Copenhagen, Hovedstaden, Denmark, Europe",13000000,USD,13000000,2024-06-12,Seed,,,,Yes,Light is a financial platform that offers fully automated general ledger and other accounting solution services for multinational companies.,"Accounting, Database, Financial Services",,https://light.inc,,13000000,USD,13000000,Seed,1,Atomico,"Atomico, Cherry Ventures, Entrée Capital, Mario Götze, Seedcamp",5,1,"17,242"
Series A - re:cap,https://www.crunchbase.com/funding_round/re-cap-series-a--9f607de0,re:cap,https://www.crunchbase.com/organization/re-cap,Series A,"Berlin, Berlin, Germany, Europe",14500000,USD,14500000,2024-06-04,Early Stage Venture,,,,Yes,"re:cap is the Capital OS that seamlessly integrates debt funding, liquidity management, financial operations in one platform.","Financial Services, FinTech",,https://www.re-cap.com,,130500000,USD,130500000,Early Stage Venture,5,Entrée Capital,"Entrée Capital, Felix Capital, Project A Ventures",3,2,"17,507"
Series A - Hive,https://www.crunchbase.com/funding_round/hive-7176-series-a--5959a5db,Hive,https://www.crunchbase.com/organization/hive-7176,Series A,"Berlin, Berlin, Germany, Europe",18200000,EUR,19532592,2024-06-24,Early Stage Venture,,,,Yes,Hive stores and ships products for small and medium-sized online merchants the next day.,"Delivery, E-Commerce, Logistics, Shipping",,https://hive.app,Less than $1M,74089452,USD,74089452,Early Stage Venture,6,Earlybird Venture Capital,"Alfa8, Amplifier, Earlybird Venture Capital, Picus Capital, Tiger Global Management",5,3,"17,861"
Seed Round - CUREosity,https://www.crunchbase.com/funding_round/cureosity-seed--678d6628,CUREosity,https://www.crunchbase.com/organization/cureosity,Seed,"Düsseldorf, Nordrhein-Westfalen, Germany, Europe",3800000,EUR,4078233,2024-06-24,Seed,,,,Yes,CUREosity is a Med-Tech company that provides VR-based therapy-solutions on a SaaS business model,"Health Care, Medical, Medical Device, SaaS, Software, Therapeutics, Virtual Reality",,https://www.cureosity.de/,$1M to $10M,8400000,EUR,9365516,Seed,3,,"ADVANT Beiten, FORVIS, Nomainvest, TechVision Fund",4,1,"18,100"
Venture Round - Manual,https://www.crunchbase.com/funding_round/manual-b7ab-series-unknown--e0cc6774,Manual,https://www.crunchbase.com/organization/manual-b7ab,Venture - Series Unknown,"London, England, United Kingdom, Europe",29200000,GBP,38448371,2024-09-17,,,,,Yes,Manual provides diagnostic tools and testing to help patients make health-related decisions.,"Health Care, Men's, Wellness",,https://www.manual.co,$1M to $10M,56200000,GBP,75125629,,6,,"Cherry Ventures, Felix Capital, Octopus Ventures",3,,"18,216"
Series A - EthonAI,https://www.crunchbase.com/funding_round/ethonai-series-a--a7e02b2f,EthonAI,https://www.crunchbase.com/organization/ethonai,Series A,"Zürich, Zurich, Switzerland, Europe",15000000,CHF,16603702,2024-05-30,Early Stage Venture,,,,Yes,EthonAI is an AI-powered platform that detects and prevents manufacturing defects.,"Artificial Intelligence (AI), Data Collection and Labeling, Industrial Automation, Machine Learning, Machinery Manufacturing",,https://ethon.ai/,Less than $1M,22620000,CHF,24873366,Early Stage Venture,4,Index Ventures,"Earlybird Venture Capital, Founderful, General Catalyst, Index Ventures",4,1,"19,476"
Series B - Protembis,https://www.crunchbase.com/funding_round/protembis-series-b--afacba94,Protembis,https://www.crunchbase.com/organization/protembis,Series B,"Aachen, Nordrhein-Westfalen, Germany, Europe",30000000,EUR,32497498,2024-03-26,Early Stage Venture,,,,Yes,Protembis is a medical device start-up company with its R&D base in the engineering and technology.,"Emergency Medicine, Health Care, Life Science, Medical Device, Personal Health",,http://www.protembis.com/,$1M to $10M,64130743,USD,64130743,Early Stage Venture,4,"Segulah Medical Acceleration, TechVision Fund, XGEN Venture","coparion, Segulah Medical Acceleration, TechVision Fund, XGEN Venture",4,,"19,767"
Series D - Casavo,https://www.crunchbase.com/funding_round/casavo-series-d--272314dd,Casavo,https://www.crunchbase.com/organization/casavo,Series D,"Milan, Lombardia, Italy, Europe",20000000,EUR,21690798,2024-03-01,Late Stage Venture,,,,Yes,Casavo is a digital residential platform that is redesigning the experience of selling and buying homes in Europe.,"Finance, Property Development, Property Management, Real Estate",,https://casavo.com,$1M to $10M,728900000,EUR,792953070,Late Stage Venture,11,UniCredit,"360 Capital, EXOR N.V., Neva SGR, Project A Ventures, UniCredit",5,1,"19,923"
Pre Seed Round - Faircado,https://www.crunchbase.com/funding_round/faircado-pre-seed--8e096f92,Faircado,https://www.crunchbase.com/organization/faircado,Pre-Seed,"Berlin, Berlin, Germany, Europe",2250000,EUR,2441541,2024-05-28,Seed,,,,Yes,"Faircado is making sustainable consumption easy, attractive and affordable through its AI-powered second-hand shopping assistant","Browser Extensions, E-Commerce, GreenTech, Marketplace, Sustainability",,https://faircado.com/,$1M to $10M,3000000,EUR,3222903,Seed,2,World Fund,"Accel, General Catalyst, Impact Shakers, Lightspeed Venture Partners, New Enterprise Associates, Northzone, World Fund",7,1,"22,164"
Series A - finmid,https://www.crunchbase.com/funding_round/finmid-series-a--3db598f0,finmid,https://www.crunchbase.com/organization/finmid,Series A,"Berlin, Berlin, Germany, Europe",23000000,EUR,24437019,2024-04-15,Early Stage Venture,77000000,EUR,81810889,Yes,finmid enables software companies to integrate financial services into their product portfolio through a single API integration.,"Financial Services, FinTech, Lending, Software",,https://finmid.com,,35600000,EUR,38873065,Early Stage Venture,3,Blossom Capital,"Blossom Capital, Earlybird Venture Capital, Max Tayenthal",3,1,"22,858"
Seed Round - ECO2GROW,https://www.crunchbase.com/funding_round/eco2grow-seed--0a87de35,ECO2GROW,https://www.crunchbase.com/organization/eco2grow,Seed,"Bonn, Nordrhein-Westfalen, Germany, Europe",4000000,EUR,4376200,2024-07-17,Seed,,,,Yes,ECO2GROW is a B2B energy renewable energy company that helps industrial SMEs master the renewable energy age.,"Energy, Energy Management, GreenTech",,https://en.eco2grow.com,,4496200,USD,4496200,Seed,2,"neoteq ventures, NRW.BANK","neoteq ventures, NRW.BANK, Techstars, Vireo Ventures",4,1,"23,303"
Seed Round - NcodiN,https://www.crunchbase.com/funding_round/ncodin-seed--2d6d80c9,NcodiN,https://www.crunchbase.com/organization/ncodin,Seed,"Palaiseau, Ile-de-France, France, Europe",3500000,EUR,3797953,2024-05-28,Seed,,,,Yes,"NcodiN develops nanophotonic chips for data transport for processors that improves speed, energy efficiency and heating of the circuit","Artificial Intelligence (AI), Nanotechnology, Semiconductor",,https://ncodin.com/,,3500000,EUR,3797953,Seed,2,,"Better Angle, Earlybird Venture Capital, Elaia, OVNI Capital",4,2,"23,420"
Series A - Swap,https://www.crunchbase.com/funding_round/swap-e8bd-series-a--8d82c4fa,Swap,https://www.crunchbase.com/organization/swap-e8bd,Series A,"London, England, United Kingdom, Europe",9000000,USD,9000000,2024-04-30,Early Stage Venture,,,,Yes,"Swap is a software company that specializes in returns, exchanges, and funding for e-commerce.","E-Commerce, Finance, Software",,https://www.swap-commerce.com,,49000000,USD,49000000,Early Stage Venture,2,QED Investors,"2100 Ventures, 9900 Capital, Cherry Ventures, David Schneider, Ed Hallen, QED Investors",6,1,"24,961"
Venture Round - Courtyard,https://www.crunchbase.com/funding_round/courtyard-series-unknown--a0a675ca,Courtyard,https://www.crunchbase.com/organization/courtyard,Venture - Series Unknown,"San Francisco, California, United States, North America",4500000,USD,4500000,2024-12-23,,,,,Yes,Courtyard is an online marketplace for trading cards & digital packs,"Blockchain, FinTech, Marketplace, Non-Fungible Token (NFT)",,https://courtyard.io,$1B to $10B,12000000,USD,12000000,,4,,"Cherry Ventures, New Enterprise Associates, Operator Partners, ParaFi Capital",4,,"25,411"
Seed Round - Decade Energy,https://www.crunchbase.com/funding_round/decade-energy-seed--0bcdcd87,Decade Energy,https://www.crunchbase.com/organization/decade-energy,Seed,"Paris, Ile-de-France, France, Europe",3600000,EUR,3917412,2024-06-04,Seed,,,,Yes,Decade Energy is a logistics electrification and smart energy solution provider,,,https://www.decade.energy/,,3600000,EUR,3917412,Seed,1,"Ananda Impact Ventures, Contrarian Ventures","Ananda Impact Ventures, Contrarian Ventures",2,2,"25,649"
Seed Round - Ovom Care,https://www.crunchbase.com/funding_round/ovom-seed--1e135deb,Ovom Care,https://www.crunchbase.com/organization/ovom,Seed,"Berlin, Berlin, Germany, Europe",4800000,EUR,5119716,2024-04-30,Seed,,,,Yes,Ovom Care is an AI healthcare based company.,"Artificial Intelligence (AI), Fertility, Health Care, Predictive Analytics",,http://ovomcare.com,$1M to $10M,5800000,EUR,6185366,Seed,2,Alpha Intelligence Capital,"Alpha Intelligence Capital, Ananda Impact Ventures, Merantix Capital",3,7,"26,051"
Seed Round - Deltia,https://www.crunchbase.com/funding_round/deltia-seed--1fd46f1c,Deltia,https://www.crunchbase.com/organization/deltia,Seed,"Berlin, Berlin, Germany, Europe",4500000,EUR,4812525,2024-04-26,Seed,,,,Yes,Unlocking a new level of productivity in manual processes with the power of computer vision and AI-based analytics,"Analytics, Artificial Intelligence (AI), B2B, Computer Vision, Machine Learning, SaaS, Software",,https://www.deltia.ai/,,6100000,EUR,6392883,Seed,2,NAP,"Better Angle, Christian Dahlen, Combination Ventures, Edward Grefenstette, Maximilian Viessmann, Merantix Capital, NAP, Nicolas Peters, Robin Capital, Walter Kortschak, Willi Tscheschner",11,1,"26,919"
Seed Round - X10,https://www.crunchbase.com/funding_round/x10-46f2-seed--ad6b707e,X10,https://www.crunchbase.com/organization/x10-46f2,Seed,"London, England, United Kingdom, Europe",6500000,USD,6500000,2024-04-30,Seed,,,,Yes,X10 operates as a hybrid crypto exchange provider.,"Cryptocurrency, Financial Services",,https://x10.exchange,,6500000,USD,6500000,Seed,1,Tioga Capital,"Cherry Ventures, CyberFund, Konstantin Lomashuk, Lorens Huculak, Semantic Ventures, StarkWare Industries, Tioga Capital",7,,"27,149"
Series A - Cylib,https://www.crunchbase.com/funding_round/cylib-gmbh-series-a--bb1cdb6f,Cylib,https://www.crunchbase.com/organization/cylib-gmbh,Series A,"Aachen, Nordrhein-Westfalen, Germany, Europe",55000000,EUR,59885912,2024-05-15,Early Stage Venture,,,,Yes,Cylib is a start-up for holistic battery recycling,"Battery, Chemical Engineering, CleanTech",,https://www.cylib.de/,$1M to $10M,66600000,EUR,71939011,Early Stage Venture,4,"Porsche Ventures, World Fund","10x Founders, Andrej Henkler, Bosch Ventures, DeepTech & Climate Fonds, Kai Hansen, Karim Tabet Jalbout, Leopold König, Maximilian Odendahl, NRW.BANK, Porsche Ventures, Speedinvest, Torge Thönnessen, Vsquared Ventures, World Fund",14,5,"29,056"
Venture Round - SurFunction,https://www.crunchbase.com/funding_round/surfunction-series-unknown--a5c89124,SurFunction,https://www.crunchbase.com/organization/surfunction,Venture - Series Unknown,"Saarbrücken, Saarland, Germany, Europe",,,,2024-06-05,,,,,Yes,SurFunction is a system provider for contactless surface modification.,"Laser, Manufacturing",,https://surfunction.com,,,,,,1,Capnamic Ventures,Capnamic Ventures,1,1,"32,753"
Series A - Mission Zero,https://www.crunchbase.com/funding_round/mission-zero-series-a--e6a5dafa,Mission Zero,https://www.crunchbase.com/organization/mission-zero,Series A,"London, England, United Kingdom, Europe",21800000,GBP,27744582,2024-03-18,Early Stage Venture,,,,Yes,Mission Zero is an Electrochemical that removes carbon dioxide from the air and concentrates it for a variety of sequestration pathways.,"Carbon Capture, CleanTech, Environmental Engineering, Sustainability",,https://missionzero.tech/,$1M to $10M,38716303,USD,38716303,Early Stage Venture,7,2150,"2150, Breakthrough Energy Ventures, Fortescue Future Industries, Siemens Financial Services, World Fund",5,3,"33,820"
Seed Round - Vivalyx,https://www.crunchbase.com/funding_round/vivalyx-seed--e3ead33b,Vivalyx,https://www.crunchbase.com/organization/vivalyx,Seed,"Aachen, Nordrhein-Westfalen, Germany, Europe",5400000,EUR,5759681,2024-04-30,Seed,,,,Yes,Vivalyx is committed to saving the lives of organ failure patients by boosting the vitality and number of donor organs.,"Health Care, Manufacturing, Medical",,https://vivalyx.com,,15400000,EUR,16284201,Seed,5,TechVision Fund,"Arve Capital, Brightlands Venture Partners, GOOSE Capital, Leblon Capital, Springboard Health Angels, TechVision Fund, Yoni Goldwasser",7,1,"36,762"
Pre Seed Round - Companion.energy,https://www.crunchbase.com/funding_round/companion-energy-pre-seed--deb1bc42,Companion.energy,https://www.crunchbase.com/organization/companion-energy,Pre-Seed,"Ghent, Oost-Vlaanderen, Belgium, Europe",2100000,EUR,2284720,2024-05-17,Seed,,,,Yes,Software to manage industrial energy flexibility in the age of renewables.,,,https://www.companion.energy/,,2100000,EUR,2284720,Seed,1,"NAP, Übermorgen Ventures","Entourage, imec.istart Future Fund, NAP, Übermorgen Ventures",4,3,"38,591"
Series A - MARKT-PILOT,https://www.crunchbase.com/funding_round/markt-pilot-series-a--33aaa5b3,MARKT-PILOT,https://www.crunchbase.com/organization/markt-pilot,Series A,"Esslingen, Baden-Wurttemberg, Germany, Europe",43000000,USD,43000000,2024-04-23,Early Stage Venture,,,,Yes,MARKT-PILOT develops software to optimize machine manufacturers' spare parts business through market-driven pricing.,"Analytics, Machinery Manufacturing, SaaS, Software",,https://www.markt-pilot.com,$10M to $50M,49735894,USD,49735894,Early Stage Venture,2,Insight Partners,"Capnamic Ventures, Insight Partners",2,1,"41,002"
Seed Round - Octomind,https://www.crunchbase.com/funding_round/octomind-seed--3d32d4ff,Octomind,https://www.crunchbase.com/organization/octomind,Seed,"Karlsruhe, Baden-Wurttemberg, Germany, Europe",4500000,EUR,4874614,2024-02-23,Seed,,,,Yes,"Octomind is a developer tool using AI to make automated end-to-end testing stable, fast, and affordable.","Artificial Intelligence (AI), Software, Web Apps, Web Development",,https://www.octomind.dev,,4500000,EUR,4874614,Seed,1,Cherry Ventures,"Charlie Songhurst, Cherry Ventures, Lutz Finger, Sean Mullaney",4,1,"44,048"
Series A - AIPERIA GmbH,https://www.crunchbase.com/funding_round/planerai-series-a--6c1ba3c3,AIPERIA GmbH,https://www.crunchbase.com/organization/planerai,Series A,"Großrinderfeld, Baden-Wurttemberg, Germany, Europe",7500000,EUR,7981916,2024-04-18,Early Stage Venture,,,,Yes,AI-based planning solution for fresh food,"Artificial Intelligence (AI), Food and Beverage, Information Technology, Machine Learning",,https://aiperia.com/en,,7500000,EUR,7981916,Early Stage Venture,2,"ETF Partners, LBBW VC","Earlybird Venture Capital, ETF Partners, LBBW VC",3,3,"44,699"
Pre Seed Round - Feniska,https://www.crunchbase.com/funding_round/feniska-pre-seed--48931484,Feniska,https://www.crunchbase.com/organization/feniska,Pre-Seed,"Berlin, Berlin, Germany, Europe",,,,2024-03-17,Seed,,,,Yes,Feniska is a software company that provides smart devices with an integrated app to monitor pet health.,"Information Technology, Pet, Software",,https://www.feniska.com/,,,,,Seed,2,Earlybird Venture Capital,Earlybird Venture Capital,1,,"46,594"
Series B - CryoTherapeutics,https://www.crunchbase.com/funding_round/cryotherapeutics-series-b--f82d819c,CryoTherapeutics,https://www.crunchbase.com/organization/cryotherapeutics,Series B,"Potsdam, Brandenburg, Germany, Europe",10000000,EUR,10768180,2024-04-02,Early Stage Venture,,,,Yes,"CryoTherapeutics is focusing on the development, demonstration of clinical benefit & commercialization of a proprietary cryotherapy system.","Biotechnology, Clinical Trials, Health Care, Medical, Therapeutics",,http://www.cryotherapeutics.com,$1M to $10M,28700000,EUR,33222968,Early Stage Venture,5,,"GED Ventures Portugal, InnoMedical, KfW, Meusinvest (Noshaq), NRW.BANK, Peppermint Venture Partners, Yellowstone Holding",7,3,"48,826"
Venture Round - Moss,https://www.crunchbase.com/funding_round/mosscredit-series-unknown--6ca343a6,Moss,https://www.crunchbase.com/organization/mosscredit,Venture - Series Unknown,"Berlin, Berlin, Germany, Europe",,,,2024-06-07,,,,,Yes,The corporate credit card built for your entire spend.,"Accounting, Credit Cards, Financial Services, FinTech",,https://getmoss.com/,$100M to $500M,203579020,USD,203579020,,7,,"Cherry Ventures, Valar Ventures",2,,"49,050"
Seed Round - everyone energy,https://www.crunchbase.com/funding_round/everyone-energy-seed--fb268108,everyone energy,https://www.crunchbase.com/organization/everyone-energy,Seed,"Berlin, Berlin, Germany, Europe",,,,2024-05-07,Seed,,,,Yes,everyone energy is an automated energy advisory platform that aims to improve the user experience during the energy transition.,"Energy, Renewable Energy, SaaS, Solar",,https://everyone-energy.de,,,,,Seed,1,"HTGF | High-Tech Gruenderfonds, neoteq ventures","HTGF | High-Tech Gruenderfonds, neoteq ventures",2,1,"49,534"
Series A - Prothea Technologies,https://www.crunchbase.com/funding_round/prothea-technologies-series-a--cf62a87f,Prothea Technologies,https://www.crunchbase.com/organization/prothea-technologies,Series A,"Edinburgh, Edinburgh, City of, United Kingdom, Europe",12000000,EUR,13030674,2024-04-09,Early Stage Venture,,,,Yes,Prothea Technologies is a private medical technology business to provide lung cancer biopsy and therapy in a single hospital visit.,"Hospital, Medical, Wellness",,https://prothea.tech,,12000000,EUR,13030674,Early Stage Venture,1,"Earlybird Venture Capital, Mérieux Equity Partners","Earlybird Venture Capital, Mérieux Equity Partners, NRW.BANK, Old College Capital",4,2,"52,529"
Convertible Note - Dryad Networks,https://www.crunchbase.com/funding_round/dryad-3351-convertible-note--93251e2f,Dryad Networks,https://www.crunchbase.com/organization/dryad-3351,Convertible Note,"Berlin, Berlin, Germany, Europe",5600000,EUR,6125032,2024-03-20,,,,,No,Dryad Networks offers early wildfire detection systems to prevent forest fires by continuously monitoring environmental conditions.,"Analytics, GreenTech, Information Technology, Internet of Things, Telecommunications",,http://www.dryad.net,$1M to $10M,25800000,EUR,27411917,,8,,"Brandenburg Kapital, eCAPITAL ENTREPRENEURIAL PARTNERS, STIHL Ventures, TELUS Pollinator Fund for Good, TenNine VC",5,1,"59,418"
Seed Round - Quantistry,https://www.crunchbase.com/funding_round/quantistry-seed--cc66f9f8,Quantistry,https://www.crunchbase.com/organization/quantistry,Seed,"Berlin, Berlin, Germany, Europe",3000000,EUR,3277972,2024-03-12,Seed,,,,Yes,Next Level of Chemical Simulations,"Advanced Materials, Artificial Intelligence (AI), Chemical, Cloud Computing, Life Science, Machine Learning, Quantum Computing, Simulation, Software",,https://www.quantistry.com,$1M to $10M,3000000,EUR,3277972,Seed,1,Ananda Impact Ventures,"Ananda Impact Ventures, Chemovator, IBB Ventures",3,,"79,404"
Seed Round - Tomorrow Things,https://www.crunchbase.com/funding_round/tomorrow-things-seed--03a82f4a,Tomorrow Things,https://www.crunchbase.com/organization/tomorrow-things,Seed,"Bonn, Nordrhein-Westfalen, Germany, Europe",1500000,EUR,1642930,2024-03-13,Seed,,,,Yes,Tomorrow Thing is an intelligent automation platform that makes digital twins of technological assets.,"Business Development, SaaS, Software",,https://tomorrowthings.com,,1500000,EUR,1642930,Seed,1,"HTGF | High-Tech Gruenderfonds, neoteq ventures","Christian Noske, HTGF | High-Tech Gruenderfonds, Markus Doetsch, Maximilian Eichler, neoteq ventures, Notion Capital, Robin Capital, Thomas Hollwedel, Thomas Lang",9,1,"81,763"
Seed Round - Ceartas DMCA,https://www.crunchbase.com/funding_round/ceartas-dmca-seed--18e720db,Ceartas DMCA,https://www.crunchbase.com/organization/ceartas-dmca,Seed,"Dublin, Dublin, Ireland, Europe",4500000,USD,4500000,2024-04-30,Seed,,,,Yes,Anti-piracy and privacy protection for content creators and brands via SaaS/.,"Content Creators, Legal Tech, SaaS, Web Apps",,http://www.ceartas.io,,5000000,USD,5000000,Seed,2,"Earlybird Venture Capital, Upside VC","Andrej Henkler, Dogpatch Labs, Earlybird Venture Capital, Leblon Capital, Marc Dassler, Michele Attisani, NDRC, Niccolo Maisto, Ryan Morrison, Thomas Hesse, Upside VC, Vishal Aasdhir",12,1,"84,022"
Pre Seed Round - ENAPI,https://www.crunchbase.com/funding_round/enapi-pre-seed--50e9a96b,ENAPI,https://www.crunchbase.com/organization/enapi,Pre-Seed,"Berlin, Berlin, Germany, Europe",2500000,EUR,2715426,2024-03-19,Seed,,,,Yes,ENAPI the transaction broker and clearing house of the EV Charging Industry,"Charging Infrastructure, Customer Service, Electric Vehicle, Energy Storage",,https://www.enapi.com,,10000000,EUR,10523648,Seed,2,Project A Ventures,"Hello World, Project A Ventures, Seedcamp",3,2,"84,312"
