Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Organization Location,Money Raised,Money Raised Currency,Money Raised (in USD),Announced Date,Funding Stage,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Equity Only Funding,Organization Description,Organization Industries,Diversity Spotlight,Organization Website,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Investor Names,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Pre Seed Round - Prematch,https://www.crunchbase.com/funding_round/prematch-pre-seed--ea699ab7,Prematch,https://www.crunchbase.com/organization/prematch,Pre-Seed,"Köln, Nordrhein-Westfalen, Germany, Europe",,,,2021-10-22,Seed,,,,Yes,Prematch is building the #1 platform for grassroots football.,"Mobile, Natural Language Processing, Soccer",,https://www.prematchapp.de/?r=0,$1M to $10M,4100000,EUR,4420345,Seed,4,,"Alex Macdonald, Christian Greb, Frederick Roehder, Nikolaus Glasmacher, Nils Wilde, Ralf Reichert, Robert Ermich, Roman Kirsch, Tobias Tschoetsch",9,,"594,974"
Pre Seed Round - kitchX,https://www.crunchbase.com/funding_round/kitchx-a1af-pre-seed--1f0ceaf1,kitchX,https://www.crunchbase.com/organization/kitchx-a1af,Pre-Seed,"Düsseldorf, Nordrhein-Westfalen, Germany, Europe",,,,2021-11-01,Seed,,,,Yes,The world's first conversational commerce home-renovation advisor - making dream homes a reality,"Architecture, Construction, Home Renovation, Retail Technology",,https://www.kitchx.de,,,,,Seed,2,,,,,"604,876"
Seed Round - Brickspaces,https://www.crunchbase.com/funding_round/brickspaces-seed--53dcba83,Brickspaces,https://www.crunchbase.com/organization/brickspaces,Seed,"Cologne, Nordrhein-Westfalen, Germany, Europe",,,,2021-08-05,Seed,,,,Yes,_blaenk is a platform for retail space brokerage.,"Consulting, E-Commerce, Real Estate, Retail",,https://brickspaces.de/,,1000000,EUR,1173349,Seed,3,,Styx Urban Investments,1,,"607,525"
Pre Seed Round - VillaCircle,https://www.crunchbase.com/funding_round/villacircle-pre-seed--b6fb3d33,VillaCircle,https://www.crunchbase.com/organization/villacircle,Pre-Seed,"Düsseldorf, Nordrhein-Westfalen, Germany, Europe",,,,2021-06-22,Seed,,,,Yes,VillaCircle is a proptech company that enables the co-ownership of holiday properties.,"Property Management, PropTech, Real Estate, Real Estate Investment",,https://villacircle.com,,,,,M&A,3,,JALE Beteiligungs GmbH,1,,"612,834"
Series A - epilot,https://www.crunchbase.com/funding_round/e-pilot-series-a--f50b0f6d,epilot,https://www.crunchbase.com/organization/e-pilot,Series A,"Cologne, Nordrhein-Westfalen, Germany, Europe",,,,2021-09-22,Early Stage Venture,,,,Yes,The SaaS platform for a new energy world.,"B2B, Cloud Computing, Enterprise Software, SaaS, Software",,https://epilot.cloud/,Less than $1M,10000000,EUR,10833462,,5,,,,,"633,730"
Seed Round - Ducktrain,https://www.crunchbase.com/funding_round/ducktrain-seed--07ae9c6c,Ducktrain,https://www.crunchbase.com/organization/ducktrain,Seed,"Aachen, Nordrhein-Westfalen, Germany, Europe",4000000,EUR,4509202,2021-12-07,Seed,,,,Yes,Ducktrain provides vehicle platforms and automation technology that will change urban and industrial logistics.,"Automotive, Autonomous Vehicles, Delivery Service, Electric Vehicle, Food Delivery, Freight Service, Last Mile Transportation, Logistics, Transportation",,https://www.ducktrain.io/,$1M to $10M,4000000,EUR,4509202,Seed,3,,"be-exponential, Earlybird Venture Capital, EIT InnoEnergy, kopa ventures, NRW.BANK",5,,"368,597"
Seed Round - Installion,https://www.crunchbase.com/funding_round/installion-seed--8a5d771b,Installion,https://www.crunchbase.com/organization/installion,Seed,"Cologne, Nordrhein-Westfalen, Germany, Europe",3200000,EUR,3760918,2021-08-24,Seed,,,,Yes,Installion is a cutting-edge marketplace for photovoltaic installation orders.,Energy,,https://installion.eu/,$1M to $10M,3200000,EUR,3760918,M&A,1,Eneco Ventures,Eneco Ventures,1,,"666,896"
Pre Seed Round - Voltfang,https://www.crunchbase.com/funding_round/voltfang-pre-seed--bc094ef7,Voltfang,https://www.crunchbase.com/organization/voltfang,Pre-Seed,"Aachen, Nordrhein-Westfalen, Germany, Europe",250000,EUR,303884,2021-01-01,Seed,,,,Yes,Voltfang develops home storage solutions for private houses using recycled traction batteries.,"Battery, Energy Storage, Renewable Energy",,https://voltfang.de/,$10M to $50M,14050000,EUR,15458191,Early Stage Venture,7,,,,,"382,698"
Pre Seed Round - tl;dv,https://www.crunchbase.com/funding_round/tl-dv-pre-seed--89a3d88a,tl;dv,https://www.crunchbase.com/organization/tl-dv,Pre-Seed,"Köln, Nordrhein-Westfalen, Germany, Europe",,,,2021-01-01,Seed,,,,Yes,Join fewer & host leaner live meetings. Catch up on meetings in minutes.,"Artificial Intelligence (AI), Meeting Software, Recruiting, Software",,http://www.tldv.io/,$1M to $10M,4300000,EUR,4534994,Seed,2,,"another.vc, MSM, Seedcamp",3,,"679,038"
Series B - Cognigy,https://www.crunchbase.com/funding_round/cognigy-series-b--d0170031,Cognigy,https://www.crunchbase.com/organization/cognigy,Series B,"Düsseldorf, Nordrhein-Westfalen, Germany, Europe",36000000,EUR,43983003,2021-06-01,Early Stage Venture,,,,Yes,Cognigy is an enterprise conversational AI platform designed to automate customer and employee support processes.,"Artificial Intelligence (AI), Chatbot, Generative AI, Information Technology, IT Infrastructure, IT Management, SaaS, Sales Automation, Small and Medium Businesses, Software",,http://www.cognigy.com,$1M to $10M,168964492,USD,168964492,Late Stage Venture,8,Insight Partners,"Digital Incubation and Growth, DN Capital, Global Brain Corporation, Insight Partners, Inventures, Nordic Makers, Possible Ventures",7,3,"520,093"
Seed Round - SONAH GmbH,https://www.crunchbase.com/funding_round/sonah-seed--b18ac11e,SONAH GmbH,https://www.crunchbase.com/organization/sonah,Seed,"Aachen, Nordrhein-Westfalen, Germany, Europe",25000,EUR,29382,2021-08-24,Seed,,,,Yes,SONAH developed a flexible embedded vision sensor that we install at building or streetlights to solve urban problems.,"Apps, Artificial Intelligence (AI), Computer Vision, Embedded Systems, Information Technology, Internet, Machine Learning, Parking, Smart Cities, Software",,http://www.sonah.tech,,60000,EUR,71890,Seed,3,,TK-Solutions,1,,"340,610"
Seed Round - Buynomics,https://www.crunchbase.com/funding_round/buynomics-seed--5521cd6b,Buynomics,https://www.crunchbase.com/organization/buynomics,Seed,"Cologne, Nordrhein-Westfalen, Germany, Europe",2600000,USD,2600000,2021-08-02,Seed,,,,Yes,End-to-end revenue optimization,"Machine Learning, SaaS, Software",,https://www.buynomics.com/,$1M to $10M,16064749,USD,16064749,Early Stage Venture,3,La Famiglia,"DvH Ventures, La Famiglia, Seedcamp, Tomahawk.VC",4,,"342,618"
Pre Seed Round - Elona Health,https://www.crunchbase.com/funding_round/elona-health-pre-seed--abe629b9,Elona Health,https://www.crunchbase.com/organization/elona-health,Pre-Seed,"Düsseldorf, Nordrhein-Westfalen, Germany, Europe",,,,2021-11-26,Seed,,,,Yes,Elona Health is a digital health application for therapy support in the treatment of depression.,"Apps, Health Care, Medical, Medical Device, mHealth",,https://elona.health,,,,,Seed,2,,,,,"348,954"
Pre Seed Round - AVAILY,https://www.crunchbase.com/funding_round/availy-pre-seed--277b0d66,AVAILY,https://www.crunchbase.com/organization/availy,Pre-Seed,"Duisburg, Nordrhein-Westfalen, Germany, Europe",50000,EUR,57970,2021-10-01,Seed,,,,Yes,AVAILY is a sustainable platform that enables the realization of all New Work concepts.,"Information Technology, PaaS, PropTech, Real Estate, SaaS, Software",,https://availy.de,,250000,EUR,283436,Seed,2,"smart innovators, Surfspace","Matterhorn, smart innovators, Surfspace",3,,"393,881"
Series A - aifora,https://www.crunchbase.com/funding_round/aifora-series-a--54ccad7c,aifora,https://www.crunchbase.com/organization/aifora,Series A,"Düsseldorf, Nordrhein-Westfalen, Germany, Europe",7000000,EUR,8510421,2021-05-17,Early Stage Venture,,,,Yes,"aifora offers powerful SaaS solutions for more accurate and targeted pricing, promotions and merchandise flow for brands and retailers.","Artificial Intelligence (AI), B2B, Big Data, Machine Learning, Predictive Analytics, Retail Technology, SaaS",,https://www.aifora.com/,$1M to $10M,10000000,EUR,11940968,M&A,2,,"Capnamic Ventures, New Forge, NRW.BANK",3,,"402,419"
Series B - e.GO Mobile,https://www.crunchbase.com/funding_round/e-go-mobile-series-b--6f2df66c,e.GO Mobile,https://www.crunchbase.com/organization/e-go-mobile,Series B,"Aachen, Nordrhein-Westfalen, Germany, Europe",30000000,EUR,36473809,2021-02-25,Early Stage Venture,,,,Yes,e.GO Mobile develops and produces electronic vehicles.,"Advice, Automotive, Electric Vehicle, Finance, Sustainability, Transportation, Venture Capital",Women Founded,http://e-go-mobile.com/en/,$10M to $50M,170723809,USD,170723809,M&A,4,,"Alejandro Agag, Edward Norton, Moore Strategic Ventures",3,,"530,476"
Series B - nextmarkets,https://www.crunchbase.com/funding_round/nextmarkets-gmbh-series-b--df6d7ea9,nextmarkets,https://www.crunchbase.com/organization/nextmarkets-gmbh,Series B,"Cologne, Nordrhein-Westfalen, Germany, Europe",30000000,USD,30000000,2021-03-01,Early Stage Venture,,,,Yes,nextmarkets is Europe's commission-free online broker,"Financial Services, FinTech, Stock Exchanges, Trading Platform",,https://www.nextmarkets.com,,54293969,USD,54293969,,4,"Alan Howard, Samara Asset Group","Alan Howard, DEWB, Infinitas Capital, Korify Capital, Samara Asset Group",5,1,"532,238"
Seed Round - GETFASTER.IO,https://www.crunchbase.com/funding_round/getfaster-io-seed--9b5c259f,GETFASTER.IO,https://www.crunchbase.com/organization/getfaster-io,Seed,"Düsseldorf, Nordrhein-Westfalen, Germany, Europe",,,,2021-02-01,Seed,,,,Yes,New generation express delivery grocery retailer in Germany: delivery time starting from 10 minutes,"Consumer, Consumer Goods, Delivery, E-Commerce, Food and Beverage, Food Delivery, Grocery, Retail, Retail Technology, Same Day Delivery",,http://getfaster.io,$1M to $10M,9500000,EUR,11419998,Seed,5,,,,,"356,049"
Seed Round - Sastrify,https://www.crunchbase.com/funding_round/sastrify-seed--e3d216c9,Sastrify,https://www.crunchbase.com/organization/sastrify,Seed,"Cologne, Nordrhein-Westfalen, Germany, Europe",7000000,USD,7000000,2021-08-25,Seed,,,,Yes,Sastrify is a virtual SaaS service procurement software that improves SaaS operations management and SaaS spending.,"Procurement, SaaS, Software",,https://sastrify.com,$10M to $50M,55193364,USD,55193364,Early Stage Venture,6,HV Capital,"Flixfounders, HV Capital, TS Ventures",3,3,"533,458"
Seed Round - WaschMal,https://www.crunchbase.com/funding_round/waschmal-seed--d2e927c2,WaschMal,https://www.crunchbase.com/organization/waschmal,Seed,"Köln, Nordrhein-Westfalen, Germany, Europe",,,,2021-08-24,Seed,,,,Yes,WaschMal is an online laundry service company.,"E-Commerce, Internet",,http://waschmal.de,,,,,Seed,2,,,,,"417,357"
Series A - FibreCoat,https://www.crunchbase.com/funding_round/fibrecoat-gmbh-series-a--4b811a8d,FibreCoat,https://www.crunchbase.com/organization/fibrecoat-gmbh,Series A,"Aachen, Nordrhein-Westfalen, Germany, Europe",3000000,USD,3000000,2021-10-21,Early Stage Venture,,,,Yes,FibreCoat produces thermoplastic-coated fibres for composites and aluminium-coated fibres for shielding applications.,"Advanced Materials, Automotive, Industrial Engineering, Manufacturing, Military",,https://www.fibrecoat.de/,$1M to $10M,25360878,USD,25360878,Early Stage Venture,4,GOOSE Capital,"b.value AG, GOOSE Capital, Phoenix Venture Partners, Saint-Gobain NOVA, TiE Angels",5,1,"421,501"
Pre Seed Round - Elixion Medical,https://www.crunchbase.com/funding_round/elixion-medical-pre-seed--80552073,Elixion Medical,https://www.crunchbase.com/organization/elixion-medical,Pre-Seed,"Düsseldorf, Nordrhein-Westfalen, Germany, Europe",,,,2021-10-15,Seed,,,,Yes,"Reduce care shortage with medical IoT devices, SaaS & AI","Artificial Intelligence (AI), Health Care, Internet of Things, Medical Device, SaaS",,https://elixionmedical.com,,1400000,EUR,1535054,Seed,2,,Sascha van Holt,1,,"511,447"
Seed Round - Vytal,https://www.crunchbase.com/funding_round/vytal-seed--d962658c,Vytal,https://www.crunchbase.com/organization/vytal,Seed,"Cologne, Nordrhein-Westfalen, Germany, Europe",2000000,EUR,2423749,2021-02-10,Seed,,,,Yes,Vytal is a provider of software-enabled reusable packaging solutions to eliminate single-use packaging waste.,"Food and Beverage, Recycling, Snack Food, Sustainability, Waste Management",,https://www.vytal.org,$1M to $10M,19070255,USD,19070255,,4,,"Burning Issues Impact Fund, Caesar Business Angels, Georg Kofler, HW Capital, Jochen Krisch, Kai Hansen, Mücke Roth & Company, Nixdorf Kapital, Sven Rittau",9,1,"250,704"
Series A - Metalshub,https://www.crunchbase.com/funding_round/metalshub-series-a--41318a58,Metalshub,https://www.crunchbase.com/organization/metalshub,Series A,"Düsseldorf, Nordrhein-Westfalen, Germany, Europe",11000000,USD,11000000,2021-05-05,Early Stage Venture,,,,Yes,"Metalshub provides vertical SaaS and data solutions for the metals, mining & recycling industry","Battery, Mining, Recycling, Software",,https://www.metals-hub.com,$1B to $10B,14429826,USD,14429826,Early Stage Venture,3,Acton Capital,"Acton Capital, Chromo Invest, Flixfounders, Point Nine",4,1,"438,395"
Series A - Zendure,https://www.crunchbase.com/funding_round/zendure-series-a--277966fb,Zendure,https://www.crunchbase.com/organization/zendure,Series A,"Düsseldorf, Nordrhein-Westfalen, Germany, Europe",,,,2021-11-29,Early Stage Venture,,,,Yes,Zendure is the pioneer of the world’s first plug-and-play balcony energy storage system.,"CleanTech, Consumer Electronics, Energy Management, Energy Storage",,http://www.zendure.de,$1M to $10M,15673032,USD,15673032,Early Stage Venture,6,"GP Capital, Yotrio Group","GP Capital, Yotrio Group",2,,"439,489"
Seed Round - GETFASTER.IO,https://www.crunchbase.com/funding_round/getfaster-io-seed--bf59615d,GETFASTER.IO,https://www.crunchbase.com/organization/getfaster-io,Seed,"Düsseldorf, Nordrhein-Westfalen, Germany, Europe",7500000,EUR,9109426,2021-05-15,Seed,,,,Yes,New generation express delivery grocery retailer in Germany: delivery time starting from 10 minutes,"Consumer, Consumer Goods, Delivery, E-Commerce, Food and Beverage, Food Delivery, Grocery, Retail, Retail Technology, Same Day Delivery",,http://getfaster.io,$1M to $10M,9500000,EUR,11419998,Seed,5,Angelsdeck Global Ventures,"AltaIR Capital, Angelsdeck Global Ventures, Fores Ventures, Raison Wealth",4,,"551,424"
Pre Seed Round - Lyto Brands Group,https://www.crunchbase.com/funding_round/lyto-brands-group-pre-seed--82efb77b,Lyto Brands Group,https://www.crunchbase.com/organization/lyto-brands-group,Pre-Seed,"Düsseldorf, Nordrhein-Westfalen, Germany, Europe",,,,2021-08-01,Seed,,,,Yes,Lyto Brands Group is a digital growth platform for eCommerce brands in the personalized products space.,E-Commerce,,https://www.lyto.group/,Less than $1M,,,,Seed,2,,,,,"504,203"
Series A - Abalos Therapeutics,https://www.crunchbase.com/funding_round/abalos-therapeutics-series-a--3a61a709,Abalos Therapeutics,https://www.crunchbase.com/organization/abalos-therapeutics,Series A,"Essen, Nordrhein-Westfalen, Germany, Europe",31000000,EUR,35930240,2021-10-14,Early Stage Venture,,,,Yes,"Abalos Therapeutics is an Essen, Germany-based developer of novel immuno-virotherapies against cancer.",Biotechnology,,https://abalos-tx.com/,$1M to $10M,43000000,EUR,49170436,Early Stage Venture,2,Seventure Partners,"Boehringer Ingelheim Venture Fund, coparion, Gruenderfonds Ruhr, HTGF | High-Tech Gruenderfonds, Hx Bio Ventures, NRW.BANK, Seventure Partners, Ventura BioMed Investors",8,3,"505,039"
Pre Seed Round - Coachinho,https://www.crunchbase.com/funding_round/coachinho-pre-seed--a4076c3f,Coachinho,https://www.crunchbase.com/organization/coachinho,Pre-Seed,"Bonn, Nordrhein-Westfalen, Germany, Europe",200000,EUR,236916,2021-07-01,Seed,,,,Yes,Our interactive Learning Game App provides digital Training with Soccer Pro's based on AI - real-time feedback based on Pros' motion data.,"Artificial Intelligence (AI), Computer Vision, E-Learning, Education, eSports, Gaming, Soccer, Sports, Video on Demand",,https://coachinho.tv,,400000,EUR,445498,Seed,2,NRW.BANK,"DIGITALHUB.DE, NRW.BANK",2,,"506,730"
Seed Round - Sunvigo,https://www.crunchbase.com/funding_round/sunvigo-seed--83783968,Sunvigo,https://www.crunchbase.com/organization/sunvigo,Seed,"Cologne, Nordrhein-Westfalen, Germany, Europe",3000000,EUR,3522566,2021-08-11,Seed,,,,Yes,Sunvigo provides you with cheap solar power from your roof and real green power from the grid.,"Renewable Energy, Solar",,https://www.sunvigo.de/,$100M to $500M,53000000,EUR,59106391,Early Stage Venture,7,,"HTGF | High-Tech Gruenderfonds, Übermorgen Ventures",2,,"449,591"
Pre Seed Round - VesselSens,https://www.crunchbase.com/funding_round/vesselsens-pre-seed--8c1024ce,VesselSens,https://www.crunchbase.com/organization/vesselsens,Pre-Seed,"Bonn, Nordrhein-Westfalen, Germany, Europe",,,,2021-07-01,Seed,,,,Yes,VesselSens is a medical company that offers implantable sensor systems and diagnostics to detect restenosis.,"Medical, Medical Device, Software",,https://vesselsens.com,$1M to $10M,2500000,EUR,2465624,Seed,3,,Life Science Inkubator,1,,"449,620"
Series A - mailo,https://www.crunchbase.com/funding_round/mailo-588f-series-a--98cb1ea5,mailo,https://www.crunchbase.com/organization/mailo-588f,Series A,"Köln, Nordrhein-Westfalen, Germany, Europe",,,,2021-06-26,Early Stage Venture,,,,Yes,"Mailo provides digital entrepreneur insurer for freelancers, self-employed and small businesses.","Consulting, Insurance, Internet",,https://mailo.de/,$1M to $10M,10000000,USD,10000000,,2,,Lakeside Invest & Consult,1,,"449,680"
Seed Round - RailWatch,https://www.crunchbase.com/funding_round/railwatch-seed--2241c0d9,RailWatch,https://www.crunchbase.com/organization/railwatch,Seed,"Bonn, Nordrhein-Westfalen, Germany, Europe",1400000,EUR,1695254,2021-06-11,Seed,,,,Yes,RailWatch is a provider of AI and big data services that bring digitalization to the rail industry.,"Artificial Intelligence (AI), Big Data, Industrial Automation, Information Technology, Internet of Things, Machine Learning, Predictive Analytics, Railroad, Test and Measurement",,https://www.rail-watch.com/,$1M to $10M,15309415,EUR,17743610,Early Stage Venture,4,,Gerald Binz,1,,"455,049"
Pre Seed Round - Stylique,https://www.crunchbase.com/funding_round/stylique-d955-pre-seed--027272d4,Stylique,https://www.crunchbase.com/organization/stylique-d955,Pre-Seed,"Düsseldorf, Nordrhein-Westfalen, Germany, Europe",331000,EUR,395095,2021-06-22,Seed,1800000,USD,1800000,Yes,Stylique operates as an interior design platform that connects relevant B2B partners directly with each other and with customers.,"B2B, B2C, Brand Marketing, Communities, Construction, Home Improvement, Home Renovation, Interior Design, Multi-level Marketing",,https://stylique.de/,,1621000,EUR,1762728,Seed,4,,Lakeside Invest & Consult,1,,"535,954"
Seed Round - kyp.ai,https://www.crunchbase.com/funding_round/kyp-ai-seed--3a57da6c,kyp.ai,https://www.crunchbase.com/organization/kyp-ai,Seed,"Köln, Nordrhein-Westfalen, Germany, Europe",,,,2021-09-08,Seed,,,,Yes,kyp.ai is a transformation mining company fueling digital change.,Artificial Intelligence (AI),,https://www.kyp.ai/,$10M to $50M,17500000,EUR,18637324,Early Stage Venture,2,,"10x Group, 42CAP, Tola Capital",3,,"543,444"
Seed Round - Sugartrends,https://www.crunchbase.com/funding_round/sugartrends-seed--681e6810,Sugartrends,https://www.crunchbase.com/organization/sugartrends,Seed,"Cologne, Nordrhein-Westfalen, Germany, Europe",1800000,USD,1800000,2021-04-30,Seed,,,,Yes,Sugartrends is an online marketplace.,"E-Commerce, Fashion, Marketplace",,http://www.sugartrends.com,Less than $1M,4471554,USD,4471554,Early Stage Venture,9,,,,,"468,260"
Seed Round - Axino Solutions,https://www.crunchbase.com/funding_round/axino-solutions-a600-seed--e7d4826d,Axino Solutions,https://www.crunchbase.com/organization/axino-solutions-a600,Seed,"Aachen, Nordrhein-Westfalen, Germany, Europe",,,,2021-03-03,Seed,,,,Yes,Axino Solutions is an innovative software and system for the planning and implementation of comprehensive IT solutions.,"Computer, Software",,http://www.axino-group.com,$1M to $10M,,,,M&A,2,Momenta,Momenta,1,,"282,091"
Seed Round - Dr. SAM,https://www.crunchbase.com/funding_round/dr-sam-dein-online-tierarzt-seed--acc72f74,Dr. SAM,https://www.crunchbase.com/organization/dr-sam-dein-online-tierarzt,Seed,"Düsseldorf, Nordrhein-Westfalen, Germany, Europe",,,,2021-08-02,Seed,,,,Yes,Dr. SAM connects the user with experienced veterinarians for a digital consultation.,Veterinary,,https://www.drsam.de,$1M to $10M,,,,Seed,3,TechVision Fund,TechVision Fund,1,,"481,538"
Seed Round - CUREosity,https://www.crunchbase.com/funding_round/cureosity-seed--490ed9d4,CUREosity,https://www.crunchbase.com/organization/cureosity,Seed,"Düsseldorf, Nordrhein-Westfalen, Germany, Europe",3500000,EUR,4058776,2021-10-26,Seed,,,,Yes,CUREosity is a Med-Tech company that provides VR-based therapy-solutions on a SaaS business model,"Health Care, Medical, Medical Device, SaaS, Software, Therapeutics, Virtual Reality",,https://www.cureosity.de/,$1M to $10M,8400000,EUR,9365516,Seed,3,TechVision Fund,TechVision Fund,1,,"307,649"
Series A - Mammaly,https://www.crunchbase.com/funding_round/mammaly-series-a--613ca538,Mammaly,https://www.crunchbase.com/organization/mammaly,Series A,"Köln, Nordrhein-Westfalen, Germany, Europe",3000000,EUR,3400138,2021-12-16,Early Stage Venture,,,,Yes,"Mammaly, a pet health startup that develops a range of snacks specifically targeting and helping reduce the severity of aging dog issues.","Animal Feed, Health Care, Pet",,https://www.mammaly.de,$10M to $50M,17000000,EUR,18426273,Early Stage Venture,2,Five Seasons Ventures,Five Seasons Ventures,1,1,"497,914"
