Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Organization Location,Money Raised,Money Raised Currency,Money Raised (in USD),Announced Date,Funding Stage,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Equity Only Funding,Organization Description,Organization Industries,Diversity Spotlight,Organization Website,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Investor Names,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Seed Round - Dropslab,https://www.crunchbase.com/funding_round/dropslab-technologies-seed--22eecd2d,Dropslab,https://www.crunchbase.com/organization/dropslab-technologies,Seed,"Aachen, Nordrhein-Westfalen, Germany, Europe",100000,EUR,101775,2022-08-17,Seed,1328571,EUR,1352159,Yes,Dropslab provides a SaaS platform for AR-based assistance services.,"Apps, Information Technology, Software",,https://dropslab.com,Less than $1M,100000,EUR,101775,Seed,1,gener8tor,"gener8tor, Right Side Capital Management",2,2,"126,386"
Pre Seed Round - krowdz,https://www.crunchbase.com/funding_round/krowdz-pre-seed--d2aa2d45,krowdz,https://www.crunchbase.com/organization/krowdz,Pre-Seed,"Köln, Nordrhein-Westfalen, Germany, Europe",100000,USD,100000,2022-11-03,Seed,,,,Yes,"Sony Music backed, Krowdz is a fan engagement platform ultimately owned by music artists and their fan communities (fan clubs 3.0).","Blockchain, Cryptocurrency, Music",,https://krowdz.io,,100000,USD,100000,Seed,1,,Outlier Ventures,1,,"42,010"
Pre Seed Round - WeDataNation,https://www.crunchbase.com/funding_round/we-data-nation-pre-seed--d31199cb,WeDataNation,https://www.crunchbase.com/organization/we-data-nation,Pre-Seed,"Düsseldorf, Nordrhein-Westfalen, Germany, Europe",60000,EUR,61919,2022-11-14,Seed,,,,Yes,WeDataNation is a mobile application for analysis and regaining control of data.,"Information Technology, Mobile Apps, Software",,https://wedatanation.io,,60000,EUR,61919,Seed,1,Blockchain Founders Group,"Blockchain Founders Group, Ocean Protocol",2,,"41,951"
Seed Round - Zero-Carbon GmbH,https://www.crunchbase.com/funding_round/zero-carbon-gmbh-seed--1797adf1,Zero-Carbon GmbH,https://www.crunchbase.com/organization/zero-carbon-gmbh,Seed,"Köln, Nordrhein-Westfalen, Germany, Europe",50000,EUR,52145,2022-07-01,Seed,750000,EUR,782182,Yes,"Clean & Green Tech Streaming Platform with future intrest in making Digitalization Green, Clean & Sustainable","Information Technology, Internet, Marketing, Professional Services, Software",,https://zero-carbon.de/,,50000,EUR,52145,Seed,1,,,,,"134,567"
Pre Seed Round - Eldertech,https://www.crunchbase.com/funding_round/eldertech-pre-seed--39d0db24,Eldertech,https://www.crunchbase.com/organization/eldertech,Pre-Seed,"Aachen, Nordrhein-Westfalen, Germany, Europe",25000,EUR,27357,2022-03-14,Seed,,,,Yes,Pflegende können durch Cloudbasierte Vernetzung von Hilfsmitteln und Videokommunikation aus der Ferne per App Unterstützung leisten.,"Apps, Elder Care, Smart Home",,https://eldertech.de/,,25000,EUR,27357,Seed,1,,TK-Solutions,1,,"91,776"
Seed Round - LIVID,https://www.crunchbase.com/funding_round/livid-dacf-seed--4dfc3ab5,LIVID,https://www.crunchbase.com/organization/livid-dacf,Seed,"Köln, Nordrhein-Westfalen, Germany, Europe",,EUR,,2022-09-01,Seed,10800000,EUR,10747948,Yes,"LIVID is an immersive, digital platform, where retailers, customers and products interact without boundaries.","E-Commerce, Marketing, Retail, Sales, Software",,https://livid.digital/,,,EUR,,Seed,1,,,,,"104,169"
Series A - Zendure,https://www.crunchbase.com/funding_round/zendure-series-a--f2a26f7b,Zendure,https://www.crunchbase.com/organization/zendure,Series A,"Düsseldorf, Nordrhein-Westfalen, Germany, Europe",,,,2022-11-28,Early Stage Venture,,,,Yes,Zendure is the pioneer of the world’s first plug-and-play balcony energy storage system.,"CleanTech, Consumer Electronics, Energy Management, Energy Storage",,http://www.zendure.de,$1M to $10M,15673032,USD,15673032,Early Stage Venture,6,Jinqiu Capital,"Fenghe Capital, Houxue Capital, Jinqiu Capital",3,,"21,891"
Pre Seed Round - Colonia,https://www.crunchbase.com/funding_round/colonia-pre-seed--75848ac3,Colonia,https://www.crunchbase.com/organization/colonia,Pre-Seed,"Cologne, Nordrhein-Westfalen, Germany, Europe",,,,2022-12-02,Seed,,,,Yes,Colonia is a logistics company that brings all global trucks and trailers into one shared fleet.,Logistics,,https://www.colonia.tech,,6000000,EUR,6545852,Seed,2,Atlantic Labs,"Atlantic Labs, Hoyer",2,,"44,730"
Seed Round - Elona Health,https://www.crunchbase.com/funding_round/elona-health-seed--e845cb54,Elona Health,https://www.crunchbase.com/organization/elona-health,Seed,"Düsseldorf, Nordrhein-Westfalen, Germany, Europe",,,,2022-11-01,Seed,,,,Yes,Elona Health is a digital health application for therapy support in the treatment of depression.,"Apps, Health Care, Medical, Medical Device, mHealth",,https://elona.health,,,,,Seed,2,,"Alexander Djordjevic, AQAL Integral Investing, Evodia, Heiko Hubertz",4,1,"64,708"
Seed Round - Ink&,https://www.crunchbase.com/funding_round/ink-10f6-seed--d19e1327,Ink&,https://www.crunchbase.com/organization/ink-10f6,Seed,"Solingen, Nordrhein-Westfalen, Germany, Europe",,,,2022-12-16,Seed,,,,Yes,"Ink& promotes tattoo artists and styles with the finest art prints, clothing and stickers.","E-Commerce, Fashion",,https://www.ink-and.com/,,,,,Seed,1,,"Anne Lemcke, Jochen Krisch, Stefan Lemcke, Sven Rittau",4,,"66,575"
Seed Round - Incirt,https://www.crunchbase.com/funding_round/incirt-seed--540a7bd6,Incirt,https://www.crunchbase.com/organization/incirt,Seed,"Aachen, Nordrhein-Westfalen, Germany, Europe",,,,2022-10-24,Seed,,,,Yes,"Incirt develops technological breakthroughs for ultrafast wireless communication in 5G, 5G Advanced and future 6G networks.","Communications Infrastructure, Wireless",,https://www.incirt.de/home.html,,,,,Seed,1,,HTGF | High-Tech Gruenderfonds,1,1,"67,817"
Pre Seed Round - Tool Detective,https://www.crunchbase.com/funding_round/tool-detective-pre-seed--b7c71e62,Tool Detective,https://www.crunchbase.com/organization/tool-detective,Pre-Seed,"Aachen, Nordrhein-Westfalen, Germany, Europe",,,,2022-05-11,Seed,,,,Yes,"Predictive maintenance for manufacturing industry checking metal cutting tool's wear, using a computer vision and deep learning.","Industrial Manufacturing, Machinery Manufacturing, Manufacturing",,https://home.tool-detective.com/company/about,,,,,Seed,2,Fraunhofer Venture,Fraunhofer Venture,1,,"66,800"
Seed Round - Lyto Brands Group,https://www.crunchbase.com/funding_round/lyto-brands-group-seed--bd9b7e10,Lyto Brands Group,https://www.crunchbase.com/organization/lyto-brands-group,Seed,"Düsseldorf, Nordrhein-Westfalen, Germany, Europe",,,,2022-10-29,Seed,,,,Yes,Lyto Brands Group is a digital growth platform for eCommerce brands in the personalized products space.,E-Commerce,,https://www.lyto.group/,Less than $1M,,,,Seed,2,,,,,"66,912"
Pre Seed Round - irisnet AI,https://www.crunchbase.com/funding_round/irisnet-ai-pre-seed--39001fdf,irisnet AI,https://www.crunchbase.com/organization/irisnet-ai,Pre-Seed,"Düsseldorf, Nordrhein-Westfalen, Germany, Europe",,,,2022-08-19,Seed,,,,Yes,Artificial Intelligence (AI) for image- and video-processing in real-time.,"Artificial Intelligence (AI), Cloud Computing, Information Technology, Video",,https://irisnet.tech/,,,,,Seed,3,,,,,"76,150"
Series B - Noscendo,https://www.crunchbase.com/funding_round/noscendo-series-b--ab8912c5,Noscendo,https://www.crunchbase.com/organization/noscendo,Series B,"Duisburg, Nordrhein-Westfalen, Germany, Europe",,,,2022-05-16,Early Stage Venture,,,,Yes,Noscendo operates as a diagnostics company.,"Biotechnology, Health Care, Health Diagnostics",,https://www.noscendo.com/,$1B to $10B,,,,Early Stage Venture,2,,"EarlyBird, HTGF | High-Tech Gruenderfonds, Revent, SquareOne Venture Capital, Wieland Capital",5,,"76,257"
Pre Seed Round - Cleanz Technologies,https://www.crunchbase.com/funding_round/cleanz-technologies-pre-seed--544b6793,Cleanz Technologies,https://www.crunchbase.com/organization/cleanz-technologies,Pre-Seed,"Köln, Nordrhein-Westfalen, Germany, Europe",,,,2022-12-28,Seed,,,,Yes,Cleanz Technologies is developing the world's first shoe cleaning technology that makes shoe cleaning automated and scalable.,"Industrial Manufacturing, Machinery Manufacturing, Manufacturing",,https://www.cleanz.tech/,,,,,Seed,1,Neuhauss Capital UG,Neuhauss Capital UG,1,,"79,378"
Pre Seed Round - Ningaloo Biosystems,https://www.crunchbase.com/funding_round/ningaloo-biosystems-pre-seed--f73552d0,Ningaloo Biosystems,https://www.crunchbase.com/organization/ningaloo-biosystems,Pre-Seed,"Köln, Nordrhein-Westfalen, Germany, Europe",,,,2022-06-22,Seed,,,,Yes,Ningaloo Biosystems is a synthetic biology startup.,"Biopharma, Biotechnology, Manufacturing",,https://ningaloo.bio,Less than $1M,,,,Seed,1,,,,,"112,237"
Pre Seed Round - Well Healthcare,https://www.crunchbase.com/funding_round/well-healthcare-pre-seed--3e850cbe,Well Healthcare,https://www.crunchbase.com/organization/well-healthcare,Pre-Seed,"Bonn, Nordrhein-Westfalen, Germany, Europe",,,,2022-04-01,Seed,,,,Yes,Disrupting Medical Lab Processes,"Bioinformatics, Biotechnology, Blockchain, Genetics, Health Care, Health Diagnostics, Life Science, Medical, Personal Health",,https://well-healthcare.de,,,,,Seed,1,,APX,1,,"145,515"
Seed Round - Fimo Health,https://www.crunchbase.com/funding_round/fimo-health-seed--20e96596,Fimo Health,https://www.crunchbase.com/organization/fimo-health,Seed,"Köln, Nordrhein-Westfalen, Germany, Europe",,,,2022-06-08,Seed,,,,Yes,We build the leading ecosystem for patients suffering from fatigue in chronic diseases.,"Health Care, Medical, Medical Device",,https://fimohealth.com,Less than $1M,,,,Seed,1,"Barmenia Next Strategies, LUMO labs","Barmenia Next Strategies, LUMO labs, NRW.BANK, Rockstart",4,1,"153,881"
Seed Round - Renovido,https://www.crunchbase.com/funding_round/renovido-seed--4f967fa0,Renovido,https://www.crunchbase.com/organization/renovido,Seed,"Mönchengladbach, Nordrhein-Westfalen, Germany, Europe",,,,2022-06-21,Seed,,,,Yes,Renovido offers rental kitchen subscription services.,"Home Improvement, Rental, Subscription Service",,https://renovido.com/,Less than $1M,,,,Seed,1,,,,,"166,385"
Seed Round - PKW.de,https://www.crunchbase.com/funding_round/pkw-de-caroo-group-seed--f73dc2dc,PKW.de,https://www.crunchbase.com/organization/pkw-de-caroo-group,Seed,"Düsseldorf, Nordrhein-Westfalen, Germany, Europe",,,,2022-01-31,Seed,,,,Yes,PKW.de builds the first Ecosystem for Digital Mobility in Germany and Europe,"Automotive, E-Commerce, Marketing, Software",,http://pkw.de,Less than $1M,,,,Seed,2,,,,,"108,397"
Seed Round - ENLYZE,https://www.crunchbase.com/funding_round/enlyze-seed--ea74f8a4,ENLYZE,https://www.crunchbase.com/organization/enlyze,Seed,"Aachen, Nordrhein-Westfalen, Germany, Europe",,,,2022-06-08,Seed,,,,Yes,ENLYZE focuses on OEE optimization for manufacturing companies with a special emphasis on performance and quality.,"Industrial Automation, Software",,https://enlyze.com/,$1M to $10M,2200000,EUR,2449616,Seed,3,,vent.io,1,,"104,599"
Seed Round - Benfit,https://www.crunchbase.com/funding_round/benfit-seed--7b416ed2,Benfit,https://www.crunchbase.com/organization/benfit,Seed,"Düsseldorf, Nordrhein-Westfalen, Germany, Europe",,,,2022-01-25,Seed,,,,Yes,BenFit Nutrition is a manufacturer and supplier of protein-rich baked goods.,"Food and Beverage, Food Processing, Manufacturing, Snack Food",,https://getbenfit.com/,$1M to $10M,,,,Seed,1,,,,,"151,870"
Series A - JUMiNGO,https://www.crunchbase.com/funding_round/jumingo-series-a--33d535d4,JUMiNGO,https://www.crunchbase.com/organization/jumingo,Series A,"Cologne, Nordrhein-Westfalen, Germany, Europe",,,,2022-06-01,Early Stage Venture,,,,Yes,JUMiNGO is as digital carrier your best shipping partner for worldwide and express shipments.,"E-Commerce, E-Commerce Platforms, Logistics, Price Comparison, Shipping, Transportation",,https://www.jumingo.com,,1000000,EUR,1076250,Early Stage Venture,2,,"Arno Nonnen, Equivia Partners, neoteq ventures, Ryan Hood, Tim Schumacher",5,2,"121,988"
Seed Round - catchHR,https://www.crunchbase.com/funding_round/catch-gmbh-seed--b02be0b0,catchHR,https://www.crunchbase.com/organization/catch-gmbh,Seed,"Köln, Nordrhein-Westfalen, Germany, Europe",,,,2022-08-25,Seed,,,,Yes,catchHR is a human resources software company that offers automated applicant research.,"Human Resources, Personal Development, Recruiting",,https://www.catch.hr,,,,,Seed,1,TechVision Fund,"Christian Greb, NRW.BANK, TechVision Fund",3,1,"122,805"
Seed Round - Firstwire,https://www.crunchbase.com/funding_round/firstwire-seed--c6cc9cdf,Firstwire,https://www.crunchbase.com/organization/firstwire,Seed,"Köln, Nordrhein-Westfalen, Germany, Europe",,,,2022-01-01,Seed,,,,Yes,Firstwire is a web-based marketplace for capital market professionals.,"Finance, Information Technology, Marketing, Marketplace",,https://firstwire.market/,$1M to $10M,,,,Early Stage Venture,2,,Schürfeld Group,1,,"162,591"
Pre Seed Round - Drop Friends,https://www.crunchbase.com/funding_round/drop-friends-pre-seed--0f337bf4,Drop Friends,https://www.crunchbase.com/organization/drop-friends,Pre-Seed,"Cologne, Nordrhein-Westfalen, Germany, Europe",,,,2022-07-07,Seed,,,,Yes,Drop Friends is a platform for parcel shipments.,"Information Technology, Packaging Services",,https://www.dropfriends.com/,Less than $1M,,,,Seed,1,,"Daniel Matuschewsky, Daniel Senft, Henry Flack, Markus Richter, NRW.BANK, Randolf Schürmann",6,,"126,364"
Seed Round - SK Gaming,https://www.crunchbase.com/funding_round/sk-gaming-seed--bda4658f,SK Gaming,https://www.crunchbase.com/organization/sk-gaming,Seed,"Cologne, Nordrhein-Westfalen, Germany, Europe",,,,2022-02-04,Seed,,,,Yes,"SK Gaming is an international multi-gaming organisation, gathering together top players of each gaming discipline and upcoming talent.",Internet,,http://www.sk-gaming.com,$10M to $50M,,,,M&A,1,,Rewe Group,1,,"189,370"
Seed Round - VillaCircle,https://www.crunchbase.com/funding_round/villacircle-seed--cea2400f,VillaCircle,https://www.crunchbase.com/organization/villacircle,Seed,"Düsseldorf, Nordrhein-Westfalen, Germany, Europe",,,,2022-06-24,Seed,,,,Yes,VillaCircle is a proptech company that enables the co-ownership of holiday properties.,"Property Management, PropTech, Real Estate, Real Estate Investment",,https://villacircle.com,,,,,M&A,3,,JVH Ventures,1,,"188,146"
Seed Round - PROSION,https://www.crunchbase.com/funding_round/prosion-seed--9e6f2927,PROSION,https://www.crunchbase.com/organization/prosion,Seed,"Cologne, Nordrhein-Westfalen, Germany, Europe",,,,2022-05-01,Seed,,,,Yes,PROSION Therapeutics is a pharmaceutical and drug discovery start-up company in the undruggable space.,"Medical, Pharmaceutical",,https://www.prosion.io,$1M to $10M,2461375,EUR,2952443,Seed,2,,Freigeist Capital,1,,"204,987"
Seed Round - MINDZEIT®,https://www.crunchbase.com/funding_round/mindzeit-seed--7c0b44e0,MINDZEIT®,https://www.crunchbase.com/organization/mindzeit,Seed,"Köln, Nordrhein-Westfalen, Germany, Europe",,,,2022-06-01,Seed,,,,Yes,MINDZEIT is an intelligent coaching system based on mindfulness and meditation.,"Apps, Fitness, InsurTech, Wellness","Women Founded, Women Led",https://mindzeit.app/,Less than $1M,60000,EUR,69567,Seed,5,,Federal Ministry for Economic Affairs and Energy (BMWi),1,,"215,965"
Seed Round - Cylib,https://www.crunchbase.com/funding_round/cylib-gmbh-seed--b9666b0d,Cylib,https://www.crunchbase.com/organization/cylib-gmbh,Seed,"Aachen, Nordrhein-Westfalen, Germany, Europe",,,,2022-07-01,Seed,,,,Yes,Cylib is a start-up for holistic battery recycling,"Battery, Chemical Engineering, CleanTech",,https://www.cylib.de/,$1M to $10M,66600000,EUR,71939011,Early Stage Venture,4,,Leblon Capital,1,,"237,722"
Seed Round - Black Semiconductor,https://www.crunchbase.com/funding_round/black-semiconductor-seed--7a4eece5,Black Semiconductor,https://www.crunchbase.com/organization/black-semiconductor,Seed,"Aachen, Nordrhein-Westfalen, Germany, Europe",,,,2022-10-11,Seed,,,,Yes,"Black Semiconductor uses graphene to create ultra-fast, energy-efficient chip networks by connecting thousands as chips to interact as one.","Artificial Intelligence (AI), Automotive, Autonomous Vehicles, Electronics, Manufacturing, Robotics, Semiconductor",,https://blacksemi.com,,254400000,EUR,275076095,Early Stage Venture,4,,"Andreas von Bechtolsheim, Cambium Capital Partners, Project A Ventures, Vsquared Ventures",4,,"237,950"
Pre Seed Round - JUPUS,https://www.crunchbase.com/funding_round/jupus-by-iurtech-pre-seed--e93b5978,JUPUS,https://www.crunchbase.com/organization/jupus-by-iurtech,Pre-Seed,"Cologne, Nordrhein-Westfalen, Germany, Europe",,,,2022-01-10,Seed,,,,Yes,JUPUS is the AI secretary for law firms,"Artificial Intelligence (AI), Legal Tech, SaaS",,https://www.jupus.de,,1850000,EUR,2007415,Seed,3,,,,,"240,240"
Seed Round - Innoloft,https://www.crunchbase.com/funding_round/innoloft-seed--f2dff6f0,Innoloft,https://www.crunchbase.com/organization/innoloft,Seed,"Aachen, Nordrhein-Westfalen, Germany, Europe",,,,2022-12-19,Seed,,,,Yes,"We make coding as easy as PowerPoint! Innoloft offers LoftOS, a no-code development platform enabling everyone to build web applications.","B2B, SaaS, Software",,https://innoloft.com,$1M to $10M,1000000,EUR,1083799,Seed,3,,Lakeside Invest & Consult,1,,"242,369"
Series A - Firstwire,https://www.crunchbase.com/funding_round/firstwire-series-a--5f45aad9,Firstwire,https://www.crunchbase.com/organization/firstwire,Series A,"Köln, Nordrhein-Westfalen, Germany, Europe",,,,2022-04-01,Early Stage Venture,,,,Yes,Firstwire is a web-based marketplace for capital market professionals.,"Finance, Information Technology, Marketing, Marketplace",,https://firstwire.market/,$1M to $10M,,,,Early Stage Venture,2,,Lakeside Invest & Consult,1,,"603,944"
Pre Seed Round - DeepSkill,https://www.crunchbase.com/funding_round/deep-skill-pre-seed--9d9576dd,DeepSkill,https://www.crunchbase.com/organization/deep-skill,Pre-Seed,"Köln, Nordrhein-Westfalen, Germany, Europe",,,,2022-07-07,Seed,,,,Yes,DeepSkill is a digital platform for holistic personnel development.,"E-Learning, Personal Development, Training",,https://deepskill.com/,Less than $1M,1500000,EUR,1631094,Seed,3,HTGF | High-Tech Gruenderfonds,"Anna Kaiser, Excubate Corporate Startups, HTGF | High-Tech Gruenderfonds, Ina Schlie, Kienbaum Consultants International",5,2,"335,743"
Seed Round - O.C. Hairsystems,https://www.crunchbase.com/funding_round/o-c-hairsystems-seed--bdc2c906,O.C. Hairsystems,https://www.crunchbase.com/organization/o-c-hairsystems,Seed,"Düsseldorf, Nordrhein-Westfalen, Germany, Europe",,,,2022-07-06,Seed,,,,Yes,O.C. Hairsystems offer hair replacement solutions for men.,"Beauty, Cosmetics, Health Care, Wellness",,https://oc-hairsystems.com/,$1M to $10M,5000000,EUR,4914662,Early Stage Venture,2,,Bitburger Ventures,1,,"385,121"
Pre Seed Round - Dgree Education,https://www.crunchbase.com/funding_round/dgree-io-pre-seed--b4f56e07,Dgree Education,https://www.crunchbase.com/organization/dgree-io,Pre-Seed,"Essen, Nordrhein-Westfalen, Germany, Europe",,,,2022-02-01,Seed,,,,Yes,Dgree is the answer to the paradigm shift in personnel development,"Corporate Training, E-Learning, Education, Personal Development, Software",,https://www.dgree.io,Less than $1M,,,,Seed,2,,,,,"395,734"
Pre Seed Round - Dr. Vivien Karl,https://www.crunchbase.com/funding_round/dr-vivien-karl-pre-seed--f17f43ee,Dr. Vivien Karl,https://www.crunchbase.com/organization/dr-vivien-karl,Pre-Seed,"Köln, Nordrhein-Westfalen, Germany, Europe",,,,2022-08-18,Seed,,,,Yes,Dr. Vivien Karl is a beauty cream manufacturing company that produces Intimpflege products.,"Health Care, Personal Health, Wellness, Women's",,https://vivienkarl.com,$1M to $10M,1717400,USD,1717400,Seed,4,,"Anne Lemcke, better ventures, Dörte Kaschdailis, Ignore Gravity, Pedro Gonçalves, Silvia Erika Sommer, Stefan Lemcke",7,1,"350,416"
Pre Seed Round - mogenius,https://www.crunchbase.com/funding_round/mogenius-pre-seed--bdd66e96,mogenius,https://www.crunchbase.com/organization/mogenius,Pre-Seed,"Cologne, Nordrhein-Westfalen, Germany, Europe",,,,2022-08-25,Seed,,,,Yes,mogenius is a Kubernetes Operations Platform that helps teams to deploy and manage applications on Kubernetes easily.,"Cloud Computing, DevOps, Enterprise, Internet, SaaS, Software",,https://mogenius.com,$1M to $10M,2500000,EUR,2725093,Seed,2,STS Ventures,"Inovexus, Smart Infrastructure Ventures ('SIVentures'), STS Ventures",3,2,"429,361"
Seed Round - EMMIE GRAY,https://www.crunchbase.com/funding_round/emmie-gray-seed--274f12d0,EMMIE GRAY,https://www.crunchbase.com/organization/emmie-gray,Seed,"Düsseldorf, Nordrhein-Westfalen, Germany, Europe",,,,2022-02-16,Seed,,,,Yes,EMMIE GRAY is a retailer specializing in birthday and wedding floral bouquets.,"E-Commerce, Flowers, Home Decor, Lifestyle",,https://www.emmiegray.de,,1000000,EUR,1109581,Seed,2,,SevenAccelerator,1,,"549,498"
Seed Round - Naughty Nuts,https://www.crunchbase.com/funding_round/naughty-nuts-seed--3b859ba9,Naughty Nuts,https://www.crunchbase.com/organization/naughty-nuts,Seed,"Cologne, Nordrhein-Westfalen, Germany, Europe",,,,2022-01-20,Seed,,,,Yes,"Naughty Nuts is a nut butter manufacturing company that provides nut butter tasting packs, and peanut butter salted caramel.","Food and Beverage, Food Processing, Snack Food",,https://www.naughtynuts.de/,$1M to $10M,,,,M&A,2,,"Bela Seebach, Bitburger Ventures, Döhler Ventures, FoodLabs, Ole Strohschnieder, Philip Kahnis",6,,"448,004"
Pre Seed Round - Voltfang,https://www.crunchbase.com/funding_round/voltfang-pre-seed--c423c7a3,Voltfang,https://www.crunchbase.com/organization/voltfang,Pre-Seed,"Aachen, Nordrhein-Westfalen, Germany, Europe",,,,2022-02-22,Seed,,,,Yes,Voltfang develops home storage solutions for private houses using recycled traction batteries.,"Battery, Energy Storage, Renewable Energy",,https://voltfang.de/,$10M to $50M,14050000,EUR,15458191,Early Stage Venture,7,AENU,AENU,1,2,"458,113"
Seed Round - kitchX,https://www.crunchbase.com/funding_round/kitchx-a1af-seed--a8c4acde,kitchX,https://www.crunchbase.com/organization/kitchx-a1af,Seed,"Düsseldorf, Nordrhein-Westfalen, Germany, Europe",,,,2022-11-23,Seed,,,,Yes,The world's first conversational commerce home-renovation advisor - making dream homes a reality,"Architecture, Construction, Home Renovation, Retail Technology",,https://www.kitchx.de,,,,,Seed,2,,FJ Labs,1,,"278,237"
Pre Seed Round - Tool Detective,https://www.crunchbase.com/funding_round/tool-detective-pre-seed--5cbc836b,Tool Detective,https://www.crunchbase.com/organization/tool-detective,Pre-Seed,"Aachen, Nordrhein-Westfalen, Germany, Europe",,,,2022-12-20,Seed,,,,Yes,"Predictive maintenance for manufacturing industry checking metal cutting tool's wear, using a computer vision and deep learning.","Industrial Manufacturing, Machinery Manufacturing, Manufacturing",,https://home.tool-detective.com/company/about,,,,,Seed,2,Fraunhofer Venture,Fraunhofer Venture,1,,"284,980"
Pre Seed Round - vamos!,https://www.crunchbase.com/funding_round/getvamos-pre-seed--e74554b0,vamos!,https://www.crunchbase.com/organization/getvamos,Pre-Seed,"Cologne, Nordrhein-Westfalen, Germany, Europe",,,,2022-02-12,Seed,,,,Yes,vamos is a platform for spontaneous and friendly get-togethers among young people.,Mobile Apps,,https://getvamos.app,,,,,M&A,1,Marcel Bößendörfer,Marcel Bößendörfer,1,,"307,223"
