Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Organization Location,Money Raised,Money Raised Currency,Money Raised (in USD),Announced Date,Funding Stage,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Equity Only Funding,Organization Description,Organization Industries,Diversity Spotlight,Organization Website,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Investor Names,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Series A - node.energy,https://www.crunchbase.com/funding_round/node-energy-series-a--f6acc630,node.energy,https://www.crunchbase.com/organization/node-energy,Series A,"Frankfurt, Hessen, Germany, Europe",7000000,EUR,7143885,2022-07-27,Early Stage Venture,,,,Yes,node.energy builds SaaS solutions for the regulatory and commercial management of decentralized energy supply systems.,"Energy, Energy Management, SaaS",,https://www.node.energy/,Less than $1M,7775000,EUR,8054990,Early Stage Venture,4,BitStone Capital,"10x Founders, BitStone Capital, BonVenture, Helen Ventures, HTGF | High-Tech Gruenderfonds",5,2,"206,797"
Seed Round - MARKT-PILOT,https://www.crunchbase.com/funding_round/markt-pilot-seed--a655d370,MARKT-PILOT,https://www.crunchbase.com/organization/markt-pilot,Seed,"Esslingen, Baden-Wurttemberg, Germany, Europe",6200000,EUR,6735894,2022-04-07,Seed,,,,Yes,MARKT-PILOT develops software to optimize machine manufacturers' spare parts business through market-driven pricing.,"Analytics, Machinery Manufacturing, SaaS, Software",,https://www.markt-pilot.com,$10M to $50M,49735894,USD,49735894,Early Stage Venture,2,Capnamic Ventures,Capnamic Ventures,1,,"207,387"
Pre Seed Round - OKKO Health,https://www.crunchbase.com/funding_round/okko-health-pre-seed--610fcd68,OKKO Health,https://www.crunchbase.com/organization/okko-health,Pre-Seed,"Bristol, Bristol, City of, United Kingdom, Europe",1999990,GBP,2262105,2022-10-21,Seed,10000000,GBP,11310579,Yes,OKKO Health develops a SaaS platform for eye health monitoring.,"Health Care, SaaS, Software",,https://okkohealth.com,$1M to $10M,4588219,GBP,5637493,Seed,11,DvH Ventures,"DigitalHealth.London Accelerator, DvH Ventures, Plug and Play",3,1,"214,321"
Series A - Buynomics,https://www.crunchbase.com/funding_round/buynomics-series-a--8915dff8,Buynomics,https://www.crunchbase.com/organization/buynomics,Series A,"Cologne, Nordrhein-Westfalen, Germany, Europe",13000000,EUR,13464749,2022-11-15,Early Stage Venture,,,,Yes,End-to-end revenue optimization,"Machine Learning, SaaS, Software",,https://www.buynomics.com/,$1M to $10M,16064749,USD,16064749,Early Stage Venture,3,Insight Partners,"DvH Ventures, Insight Partners, La Famiglia, Seedcamp, Tomahawk.VC",5,4,"214,440"
Pre Seed Round - Kertos,https://www.crunchbase.com/funding_round/kertos-pre-seed--1d96e299,Kertos,https://www.crunchbase.com/organization/kertos,Pre-Seed,"München, Bayern, Germany, Europe",1000000,EUR,1052915,2022-05-10,Seed,,,,Yes,Kertos is a software company based in Europe that develops and provides a holistic compliance and privacy platform.,"Artificial Intelligence (AI), Compliance, Legal Tech, Machine Learning, Privacy, Software",,https://kertos.io,$1M to $10M,5000000,EUR,5462154,Seed,2,10x Founders,"10x Founders, Benedikt Martin Quarch, Fabian Wesemann, Lisa Gradow, Phillip Eischet, Ronny Shibley, Sebastian Schaal, Superlyst Ventures, xdeck",9,,"215,723"
Seed Round - Emproof,https://www.crunchbase.com/funding_round/emproof-seed--5ec53b2b,Emproof,https://www.crunchbase.com/organization/emproof,Seed,"Eindhoven, Noord-Brabant, The Netherlands, Europe",2000000,EUR,2006070,2022-07-12,Seed,,,,Yes,Emproof provides security solutions for embedded systems that address multiple layers of the software security stack.,"Embedded Software, Embedded Systems, Network Security, Security, Software",,https://www.emproof.com,$1M to $10M,2000000,EUR,2006070,Seed,2,TIIN Capital,"Auriga Cyber ​​Ventures, HTGF | High-Tech Gruenderfonds, TIIN Capital",3,1,"220,769"
Series B - VMRay,https://www.crunchbase.com/funding_round/vmray-gmbh-series-b--b0db3d58,VMRay,https://www.crunchbase.com/organization/vmray-gmbh,Series B,"Bochum, Nordrhein-Westfalen, Germany, Europe",10500000,EUR,11143019,2022-12-19,Early Stage Venture,,,,Yes,"VMRay Analyzer is a breakthrough solution for dynamic analysis of advanced threats, including zero day and targeted attacks.","Cyber Security, Information Technology, Network Security",,https://www.vmray.com,$10M to $50M,35900000,EUR,40609814,Early Stage Venture,5,Tikehau Capital,"eCAPITAL ENTREPRENEURIAL PARTNERS, Gruenderfonds Ruhr, HTGF | High-Tech Gruenderfonds, NRW.BANK, Tikehau Capital",5,3,"221,508"
Series A - LiveEO,https://www.crunchbase.com/funding_round/liveeo-series-a--e3bb5d36,LiveEO,https://www.crunchbase.com/organization/liveeo,Series A,"Berlin, Berlin, Germany, Europe",19000000,EUR,19355936,2022-08-05,Early Stage Venture,,,,Yes,LiveEO provides earth observation technologies and solutions.,"Analytics, Artificial Intelligence (AI), Asset Management, SaaS",,https://live-eo.com,$10M to $50M,64931218,USD,64931218,,9,MMC Ventures,"DvH Ventures, European Commission, Hannover Digital Investments, Helen Ventures, Investitionsbank Berlin, Matterwave Ventures, MMC Ventures, Motu Ventures, Segenia Capital",9,5,"222,235"
Series A - Sunvigo,https://www.crunchbase.com/funding_round/sunvigo-series-a--ffc7cb1f,Sunvigo,https://www.crunchbase.com/organization/sunvigo,Series A,"Cologne, Nordrhein-Westfalen, Germany, Europe",10000000,EUR,11420505,2022-02-08,Early Stage Venture,,,,Yes,Sunvigo provides you with cheap solar power from your roof and real green power from the grid.,"Renewable Energy, Solar",,https://www.sunvigo.de/,$100M to $500M,53000000,EUR,59106391,Early Stage Venture,7,"Eneco Ventures, Sparta Capital","Ecosummit, Eneco Ventures, HTGF | High-Tech Gruenderfonds, Sparta Capital, Übermorgen Ventures",5,1,"229,077"
Series C - CatalYm,https://www.crunchbase.com/funding_round/catalym-series-c--ea5d5375,CatalYm,https://www.crunchbase.com/organization/catalym,Series C,"Planegg, Bayern, Germany, Europe",50000000,EUR,51554896,2022-11-22,Late Stage Venture,,,,Yes,CatalYm is a biotechnology company developing innovative immunotherapies for cancer patients.,"Biotechnology, Health Care, Medical, Therapeutics",,http://www.catalym.com,$1M to $10M,260886232,USD,260886232,Late Stage Venture,4,"Brandon Capital, Jeito Capital","Bayern Kapital, BioGeneration Ventures, Brandon Capital, coparion, Forbion Capital Partners, Jeito Capital, Novartis Venture Fund, Vesalius Biocapital Partners",8,7,"230,503"
Seed Round - Doinstruct,https://www.crunchbase.com/funding_round/doinstruct-seed--02f14b9e,Doinstruct,https://www.crunchbase.com/organization/doinstruct,Seed,"Osnabrück, Niedersachsen, Germany, Europe",,,,2022-08-09,Seed,,,,Yes,Doinstruct is a mobile training solution for frontline workers.,"E-Learning, Software",,https://www.doinstruct.com/,Less than $1M,7600000,EUR,8227459,,2,,"Born2Grow, HTGF | High-Tech Gruenderfonds",2,,"237,429"
Seed Round - Tangany,https://www.crunchbase.com/funding_round/tangany-seed--d11adde2,Tangany,https://www.crunchbase.com/organization/tangany,Seed,"Munich, Bayern, Germany, Europe",7000000,EUR,7595066,2022-04-20,Seed,,,,Yes,Tangany is a regulated crypto custodian based in Germany.,"B2B, Blockchain, Cloud Infrastructure, Cryptocurrency, Financial Services, SaaS",,https://tangany.com,$1M to $10M,7185000,EUR,7816903,Seed,4,Nauta Capital,"C3 Venture Capital, HTGF | High-Tech Gruenderfonds, Nauta Capital",3,2,"242,166"
Series C - Grover,https://www.crunchbase.com/funding_round/grover-series-c--12ca281c,Grover,https://www.crunchbase.com/organization/grover,Series C,"Berlin, Berlin, Germany, Europe",110000000,USD,110000000,2022-04-06,Late Stage Venture,890000000,USD,890000000,Yes,Grover offers technology subscriptions that enable customers to rent tech products on a monthly basis instead of purchasing them.,"Consumer Electronics, E-Commerce, Rental, Subscription Service",,http://www.grover.com,$500M to $1B,2341386751,USD,2341386751,,19,Energy Impact Partners,"Assurant, COI Partners, coparion, Energy Impact Partners, German Media Pool, Korelya Capital, Mirae Asset Capital, SevenVentures, Viola FinTech",9,2,"245,412"
Seed Round - Swaarm,https://www.crunchbase.com/funding_round/swaarm-seed--e426f37e,Swaarm,https://www.crunchbase.com/organization/swaarm,Seed,"Berlin, Berlin, Germany, Europe",,,,2022-08-01,Seed,,,,Yes,SaaS Performance Marketing Tracking Platform,"Affiliate Marketing, Digital Marketing, Marketing, Marketing Automation, SaaS, Software",,https://swaarm.com/,Less than $1M,800000,EUR,931344,Seed,3,STS Ventures,STS Ventures,1,1,"563,632"
Seed Round - Fixably,https://www.crunchbase.com/funding_round/fixably-seed--52638b97,Fixably,https://www.crunchbase.com/organization/fixably,Seed,"Helsinki, Southern Finland, Finland, Europe",,,,2022-02-22,Seed,,,,Yes,Fixably is a Finland-based SaaS company that helps technicians and repair shops operate better.,"Application Performance Management, Innovation Management, SaaS, Software",,https://fixably.com/,$1M to $10M,10947228,USD,10947228,Seed,3,,"468 Capital, Cusp Capital, Icebreaker.vc",3,1,"568,966"
Seed Round - Hivebuy,https://www.crunchbase.com/funding_round/hivebuy-seed--fc8866f1,Hivebuy,https://www.crunchbase.com/organization/hivebuy,Seed,"Berlin, Berlin, Germany, Europe",1500000,EUR,1716247,2022-02-07,Seed,,,,Yes,Hivebuy assists small and medium-sized businesses in streamlining their internal purchasing and ordering processes.,"Business Development, Procurement, Small and Medium Businesses, Software",,https://hivebuy.de/,$1M to $10M,1500000,EUR,1716247,Seed,3,,Cusp Capital,1,,"575,685"
Seed Round - natif.ai,https://www.crunchbase.com/funding_round/natif-ai-seed--24ed8b87,natif.ai,https://www.crunchbase.com/organization/natif-ai,Seed,"Saarbrücken, Saarland, Germany, Europe",5000000,EUR,5536786,2022-03-09,Seed,,,,Yes,"Natif.ai, based in Germany, is a SaaS pioneer in intelligent document processing (IDP) that employs AI to disrupt Document Automation.","Artificial Intelligence (AI), Machine Learning, Software",,https://natif.ai/,$1M to $10M,5000000,EUR,5536786,M&A,3,redalpine,"468 Capital, F-LOG Ventures, HTGF | High-Tech Gruenderfonds, Phillipp Rechberg, Premius, redalpine",6,3,"584,318"
Pre Seed Round - syte,https://www.crunchbase.com/funding_round/syte-pre-seed--75a46a85,syte,https://www.crunchbase.com/organization/syte,Pre-Seed,"Münster, Nordrhein-Westfalen, Germany, Europe",2600000,EUR,2607855,2022-09-19,Seed,,,,Yes,"Syte offers real-time, AI-driven data and insights about plots for banks, real estate agents, project developers, planners, and authorities.","Artificial Intelligence (AI), CleanTech, Information Technology, Real Estate",,https://www.syte.ms,,8200000,EUR,8903949,Seed,3,HTGF | High-Tech Gruenderfonds,HTGF | High-Tech Gruenderfonds,1,1,"597,920"
Seed Round - IRUBIS,https://www.crunchbase.com/funding_round/irubis-specializes-in-spectroscopy-for-bioprocessing-and-also-provides-biotechnology-solutions-seed--43c89068,IRUBIS,https://www.crunchbase.com/organization/irubis-specializes-in-spectroscopy-for-bioprocessing-and-also-provides-biotechnology-solutions,Seed,"München, Bayern, Germany, Europe",2800000,EUR,2726940,2022-10-07,Seed,,,,Yes,IRUBIS offers bioprocessing and infrared spectroscopy services.,"Biotechnology, Product Research",,https://irubis.com/,$1M to $10M,5100000,EUR,5233603,Seed,5,,"European Innovation Council, HTGF | High-Tech Gruenderfonds, Ventura BioMed Investors, Verve Ventures",4,1,"601,351"
Seed Round - IO-Dynamics,https://www.crunchbase.com/funding_round/io-dynamics-seed--23e175d8,IO-Dynamics,https://www.crunchbase.com/organization/io-dynamics,Seed,"Flensburg, Schleswig-Holstein, Germany, Europe",,,,2022-06-08,Seed,,,,Yes,"A Smart charging solution for e-fleets that integrates live vehicle data and optimizes charging to guarantee low-cost, and smooth operation.","Charging Infrastructure, Energy Management, Fleet Management, Software, Transportation",,https://www.iodynamics.de/,,,,,Seed,3,,"be-exponential, HTGF | High-Tech Gruenderfonds, Smart Infrastructure Ventures ('SIVentures')",3,1,"623,042"
Series A - Hero Software,https://www.crunchbase.com/funding_round/hero-software-series-a--0136f713,Hero Software,https://www.crunchbase.com/organization/hero-software,Series A,"Hanover, Niedersachsen, Germany, Europe",8000000,EUR,8382757,2022-06-30,Early Stage Venture,,,,Yes,Hero Software offers cloud software solutions that help make office work more efficient than ever.,"Information Technology, Software",,https://hero-software.de/,$1M to $10M,48000000,EUR,52068764,M&A,2,Cusp Capital,"Cusp Capital, Martin Sinner, Philip Magoulas, Philipp Schormann, Reinhard Martens, Robert Gentz",6,1,"363,680"
Series A - Neural Concept,https://www.crunchbase.com/funding_round/neural-concept-series-a--ebeb4a30,Neural Concept,https://www.crunchbase.com/organization/neural-concept,Series A,"Lausanne, Vaud, Switzerland, Europe",9100000,USD,9100000,2022-03-22,Early Stage Venture,,,,Yes,"Neural Concept is a development platform that enables handling of data pipelines, 3D machine learning models, and optimization campaigns.","Computer, Industrial Automation, Machine Learning, Software",,https://neuralconcept.com/,$1M to $10M,36763861,USD,36763861,Early Stage Venture,8,Alven,"Alven, Aster, CNB Capital, HTGF | High-Tech Gruenderfonds",4,3,"363,570"
Seed Round - Crocus Labs,https://www.crunchbase.com/funding_round/crocus-labs-eda0-seed--20e9ab9b,Crocus Labs,https://www.crunchbase.com/organization/crocus-labs-eda0,Seed,"Potsdam, Brandenburg, Germany, Europe",1200000,EUR,1250178,2022-11-23,Seed,,,,Yes,Advanced light engine technology for a greener future,"AgTech, Lighting, Manufacturing, Organic Food, Semiconductor, Sensor, Smart Building, Smart Home, Wellness",,http://www.crocuslabs.com,$1M to $10M,3402542,EUR,3707708,Seed,4,"Brandenburg Kapital, HTGF | High-Tech Gruenderfonds","Bacb Beteiligungsgesellschaft, Brandenburg Kapital, HTGF | High-Tech Gruenderfonds",3,3,"330,259"
Series A - Leko Labs,https://www.crunchbase.com/funding_round/leko-labs-series-a--80cc41ed,Leko Labs,https://www.crunchbase.com/organization/leko-labs,Series A,"Foetz, Luxembourg, Luxembourg, Europe",18570000,EUR,21037963,2022-02-22,Early Stage Venture,,,,Yes,Leko Labs is a tech-company committed to reinvent the construction process for next generation buildings,"Information Technology, Real Estate",,https://www.lekolabs.com/,$10M to $50M,18570000,EUR,21037963,Early Stage Venture,2,2150,"2150, AMAVI Capital, Didier Valet, Extantia Capital, Freigeist Capital, Microsoft Climate Innovation Fund, Rise PropTech, Tencent",8,1,"639,149"
Venture Round - Quassar Capital,https://www.crunchbase.com/funding_round/quassar-capital-series-unknown--b66a175d,Quassar Capital,https://www.crunchbase.com/organization/quassar-capital,Venture - Series Unknown,"New York, New York, United States, North America",52741833,USD,52741833,2022-10-05,,50000000,USD,50000000,Yes,Leaders in asset management with a highly mathematical & quantitative approach.,"Asset Management, Finance, Financial Services",,https://www.f6s.com/quassarcapital/,,314668242,USD,314668242,,8,Citi,"Capnamic Ventures, Citi, Deutsche Bank, Domain Russia Investments, ICONIQ Capital, Russian Direct Investment Fund, Shunwei Capital, Tencent",8,,"639,397"
Convertible Note - Floy,https://www.crunchbase.com/funding_round/floy-convertible-note--52131640,Floy,https://www.crunchbase.com/organization/floy,Convertible Note,"Munich, Bayern, Germany, Europe",2100000,EUR,2106374,2022-07-12,,,,,No,Developing AI to support radiologists in seeing diseases difficult to detect.,"Artificial Intelligence (AI), Health Care, Health Diagnostics, SaaS, Software",,https://www.floy.com/,,12400000,EUR,13276267,Seed,4,10x Founders,"10x Founders, xdeck",2,,"643,685"
Seed Round - Graswald,https://www.crunchbase.com/funding_round/graswald-seed--90304210,Graswald,https://www.crunchbase.com/organization/graswald,Seed,"Hanover, Niedersachsen, Germany, Europe",1250000,EUR,1327444,2022-06-09,Seed,,,,Yes,Graswald engages in the creation of natural and digital 3D worlds for the entertainment industry.,"3D Technology, Digital Entertainment, Media and Entertainment, Music",,https://www.graswald3d.com/,$1M to $10M,4627444,USD,4627444,Seed,3,"HTGF | High-Tech Gruenderfonds, Lakestar","HTGF | High-Tech Gruenderfonds, Lakestar",2,2,"663,225"
Seed Round - Altavo,https://www.crunchbase.com/funding_round/altavo-seed--3e27dc3e,Altavo,https://www.crunchbase.com/organization/altavo,Seed,"Dresden, Sachsen, Germany, Europe",,,,2022-01-27,Seed,,,,Yes,Altavo operates as a medical device startup.,"Health Care, Manufacturing, Medical Device",,https://www.altavo.eu/,,5000000,EUR,5404950,Early Stage Venture,2,HTGF | High-Tech Gruenderfonds,"HTGF | High-Tech Gruenderfonds, Saxonia Systems Holding GmbH, TGFS - Technologiegründerfonds Sachsen, TUDAG",4,2,"665,284"
Pre Seed Round - DeepSkill,https://www.crunchbase.com/funding_round/deep-skill-pre-seed--9d9576dd,DeepSkill,https://www.crunchbase.com/organization/deep-skill,Pre-Seed,"Köln, Nordrhein-Westfalen, Germany, Europe",,,,2022-07-07,Seed,,,,Yes,DeepSkill is a digital platform for holistic personnel development.,"E-Learning, Personal Development, Training",,https://deepskill.com/,Less than $1M,1500000,EUR,1631094,Seed,3,HTGF | High-Tech Gruenderfonds,"Anna Kaiser, Excubate Corporate Startups, HTGF | High-Tech Gruenderfonds, Ina Schlie, Kienbaum Consultants International",5,2,"335,743"
Seed Round - Plancraft,https://www.crunchbase.com/funding_round/plancraft-seed--63eb4d7f,Plancraft,https://www.crunchbase.com/organization/plancraft,Seed,"Hamburg, Hamburg, Germany, Europe",2100000,EUR,2078370,2022-09-06,Seed,,,,Yes,easy SaaS for craftsmen & contractors,SaaS,,https://plancraft.de,,14100000,EUR,15127124,Early Stage Venture,2,,"BitStone Capital, HTGF | High-Tech Gruenderfonds, Investitions- und Förderbank, real PACE, xdeck",5,,"382,281"
Series A - Finanzguru,https://www.crunchbase.com/funding_round/finanzguru-by-dwins-gmbh-series-a--e781b2e4,Finanzguru,https://www.crunchbase.com/organization/finanzguru-by-dwins-gmbh,Series A,"Frankfurt, Hessen, Germany, Europe",8000000,EUR,9092800,2022-01-11,Early Stage Venture,,,,Yes,Finanzguru is an AI-powered financial assistant that assists users in managing their accounts and contracts.,"Artificial Intelligence (AI), Assistive Technology, Financial Services, FinTech, Insurance",,http://www.finanzguru.de,$1M to $10M,27000000,EUR,30174944,Early Stage Venture,6,"Redstone.VC, VR Ventures","coparion, Redstone.VC, Venture Stars, VR Ventures",4,2,"382,886"
Series A - Smartlane,https://www.crunchbase.com/funding_round/smartlane-series-a--2140841b,Smartlane,https://www.crunchbase.com/organization/smartlane,Series A,"Munich, Bayern, Germany, Europe",4500000,EUR,5114700,2022-01-11,Early Stage Venture,,,,Yes,Smartlane Transport Intelligence is a cloud-based software for transport optimization for general cargo logistics,"Artificial Intelligence (AI), Machine Learning, Predictive Analytics, SaaS, Software, Transportation",,https://smartlane.ai/en/,$1M to $10M,6200000,EUR,7046920,Seed,8,blueworld.group,"blueworld.group, F-LOG Ventures, Freigeist Capital",3,2,"377,172"
Seed Round - Valispace,https://www.crunchbase.com/funding_round/valispace-seed--90b4d4e6,Valispace,https://www.crunchbase.com/organization/valispace,Seed,"Bremen, Bremen, Germany, Europe",3700000,USD,3700000,2022-03-30,Seed,,,,Yes,"Valispace is a browser-based software that enables engineers to collaboratively develop cars, rockets, and other complex hardware.","Enterprise Software, Industrial Engineering, Intelligent Systems, Mechanical Engineering, Product Design, Software",,https://www.valispace.com/,$1M to $10M,7377184,USD,7377184,M&A,4,Join Capital,"HTGF | High-Tech Gruenderfonds, Join Capital",2,,"342,905"
Seed Round - FundaMental Pharma,https://www.crunchbase.com/funding_round/fundamental-pharma-seed--b0c3c0ed,FundaMental Pharma,https://www.crunchbase.com/organization/fundamental-pharma,Seed,"Heidelberg, Baden-Wurttemberg, Germany, Europe",10000000,EUR,10361159,2022-11-17,Seed,,,,Yes,FundaMental Pharma is a neuroscience company with a portfolio at the preclinical stage.,Health Care,,https://fundamentalpharma.com/,,12700000,EUR,13257207,Seed,2,"BioGeneration Ventures, Thuja Capital","BioGeneration Ventures, coparion, HTGF | High-Tech Gruenderfonds, Thuja Capital",4,2,"343,035"
Seed Round - Reverse.supply,https://www.crunchbase.com/funding_round/reverse-supply-seed--305ca3ff,Reverse.supply,https://www.crunchbase.com/organization/reverse-supply,Seed,"Berlin, Berlin, Germany, Europe",5000000,EUR,5549574,2022-03-17,Seed,,,,Yes,Reverse.supply developed a white label platform for re-commerce.,"B2B, E-Commerce, Logistics, Retail",,https://www.reverse.supply/,$1M to $10M,5000000,EUR,5549574,Seed,3,Capnamic Ventures,"Capnamic Ventures, DFF Ventures, Julia Bosch, Marcus Borner, PUSH VC",5,1,"388,019"
Series A - Lendis,https://www.crunchbase.com/funding_round/lendis-series-a--fe61106b,Lendis,https://www.crunchbase.com/organization/lendis,Series A,"Berlin, Berlin, Germany, Europe",30000000,EUR,34034250,2022-01-21,Early Stage Venture,,,,Yes,Lendis offers companies a SaaS solution that sets up and manages the employees' equipment and software in the hybrid working world.,"Electronics, Enterprise Software, Information Technology, Mobile, Office Administration, SaaS",,https://www.lendis.io/,$1B to $10B,80000000,EUR,90758000,Early Stage Venture,4,"Circularity Capital, Keen Venture Partners","Circularity Capital, coparion, DN Capital, HGDF, HV Capital, Keen Venture Partners, KPN Ventures, Picus Capital",8,5,"523,914"
Seed Round - Dexory,https://www.crunchbase.com/funding_round/botsandus-ltd-seed--87e8882f,Dexory,https://www.crunchbase.com/organization/botsandus-ltd,Seed,"London, England, United Kingdom, Europe",13000000,USD,13000000,2022-06-23,Seed,,,,Yes,Dexory captures real-time insights of warehouse operations using fully autonomous robots and Artificial Intelligence.,"Artificial Intelligence (AI), Data Visualization, Logistics, Retail Technology, Warehouse Automation, Warehousing",,https://www.dexory.com/,$1M to $10M,117994387,USD,117994387,Early Stage Venture,10,Lakestar,"Capnamic Ventures, Kindred Capital, Lakestar, Maersk Growth",4,3,"349,950"
Seed Round - AWAKE Mobility,https://www.crunchbase.com/funding_round/awake-mobility-seed--5fd033f7,AWAKE Mobility,https://www.crunchbase.com/organization/awake-mobility,Seed,"Munich, Bayern, Germany, Europe",4000000,EUR,4051761,2022-09-12,Seed,,,,Yes,"AWAKE Mobility is a Data Science Startup, that supports bus operators with digital transformation.","Machine Learning, Railroad, Transportation",,https://www.awakemobility.de,$1M to $10M,4000000,EUR,4051761,Seed,2,B&C Innovation Investments,"B&C Innovation Investments, Carl-Peter Forster, HTGF | High-Tech Gruenderfonds, Joachim Drees, SEK Ventures, Synapse Partners",6,,"350,970"
Seed Round - Variolytics,https://www.crunchbase.com/funding_round/variolytics-seed--49d27215,Variolytics,https://www.crunchbase.com/organization/variolytics,Seed,"Stuttgart, Baden-Wurttemberg, Germany, Europe",,,,2022-12-07,Seed,,,,Yes,Variolytics is a real-time analytics company.,"Analytics, Environmental Engineering, Test and Measurement",,https://variolytics.de/,,1724625,EUR,1709425,,5,,"FTTF, HTGF | High-Tech Gruenderfonds, Jörg Gebhardt",3,2,"352,125"
Seed Round - Reflex Aerospace,https://www.crunchbase.com/funding_round/reflex-aerospace-seed--198a4661,Reflex Aerospace,https://www.crunchbase.com/organization/reflex-aerospace,Seed,"Berlin, Berlin, Germany, Europe",7000000,EUR,7347546,2022-12-05,Seed,,,,Yes,Reflex Aerospace builds and delivers tailor made satellite platforms.,"Aerospace, Satellite Communication, Space Travel",,https://www.reflexaerospace.com/,$10M to $50M,10250000,EUR,11053402,Seed,3,,"Alpine Space Ventures, HTGF | High-Tech Gruenderfonds",2,2,"402,136"
Pre Seed Round - Planted Green,https://www.crunchbase.com/funding_round/planted-green-pre-seed--2ffe800e,Planted Green,https://www.crunchbase.com/organization/planted-green,Pre-Seed,"Cologne, Nordrhein-Westfalen, Germany, Europe",1000000,EUR,1056484,2022-06-22,Seed,,,,Yes,"Our AI software offers full ESG management, from materiality analysis and carbon footprint to CSRD reports and biodiversity protection.","Organic, Renewable Energy, Sustainability",,https://www.planted.green/,$1M to $10M,6000000,EUR,6222504,Seed,3,neoteq ventures,"Friedrich A. Neuman, Jochen Berger, Johannes Sass, Julius Göllner, Lucas von Fürstenberg, neoteq ventures, Rivus Capital, Smart Infrastructure Ventures ('SIVentures')",8,1,"530,166"
Pre Seed Round - QuantPi,https://www.crunchbase.com/funding_round/quantpi-pre-seed--477e09bf,QuantPi,https://www.crunchbase.com/organization/quantpi,Pre-Seed,"Saarbrücken, Saarland, Germany, Europe",2500000,EUR,2434768,2022-10-07,Seed,,,,Yes,QuantPi creates automated and scalable solutions for AI model explainability and robustness auditing.,"Artificial Intelligence (AI), Machine Learning, Software",,https://www.quantpi.com/,,2500000,EUR,2434768,Seed,2,Capnamic Ventures,"Ash Fontana, Capnamic Ventures, First Momentum Ventures, Mirko Novakovic",4,1,"414,296"
Pre Seed Round - Voxalyze,https://www.crunchbase.com/funding_round/voxalyze-pre-seed--1675a7c6,Voxalyze,https://www.crunchbase.com/organization/voxalyze,Pre-Seed,"Berlin, Berlin, Germany, Europe",1200000,EUR,1263053,2022-05-03,Seed,,,,Yes,The Data Platform for Digital Audio Publishers - Automating Data Gathering & Analytics to enable Growth.,Analytics,,https://voxalyze.com/,$1M to $10M,1400000,EUR,1499883,Seed,2,,"Capnamic Ventures, Paul Müller, seed + speed Ventures",3,2,"429,767"
Series A - 35up,https://www.crunchbase.com/funding_round/35up-series-a--9e1c2a09,35up,https://www.crunchbase.com/organization/35up,Series A,"Berlin, Berlin, Germany, Europe",5000000,USD,5000000,2022-09-29,Early Stage Venture,,,,Yes,Bringing Embedded Cross-Selling into every online checkout.,"Artificial Intelligence (AI), E-Commerce, E-Commerce Platforms, Internet, Machine Learning, SaaS, Software",,https://35up.com,$100M to $500M,8300000,USD,8300000,Early Stage Venture,2,Capnamic Ventures,"Capnamic Ventures, coparion, DvH Ventures",3,4,"303,366"
Series C - Orbex Space,https://www.crunchbase.com/funding_round/orbex-space-series-c--f9620cfc,Orbex Space,https://www.crunchbase.com/organization/orbex-space,Series C,"Forres, Moray, United Kingdom, Europe",40400000,GBP,45824108,2022-10-18,Late Stage Venture,,,,Yes,"Orbex is a space company that offers orbital launch services specifically designed for small satellites, with a focus on reusability.","Aerospace, Autonomous Vehicles, Satellite Communication, Space Travel",,https://orbex.space,$1M to $10M,163104936,USD,163104936,Late Stage Venture,8,Scottish National Investment Bank,"BGF Ventures, Heartcore Capital, HTGF | High-Tech Gruenderfonds, Jacobs, James Chambers, Octopus Ventures, Phillip Chambers, Scottish National Investment Bank, Vaekstfonden, Verve Ventures",10,6,"434,484"
Seed Round - Senodis,https://www.crunchbase.com/funding_round/senodis-seed--640439eb,Senodis,https://www.crunchbase.com/organization/senodis,Seed,"Dresden, Sachsen, Germany, Europe",1500000,EUR,1713224,2022-02-09,Seed,,,,Yes,Identification.Information.Insights,"Information Technology, Printing, Software",,https://www.senodis.io,,1800000,EUR,2050722,Seed,3,HTGF | High-Tech Gruenderfonds,"FTTF, HTGF | High-Tech Gruenderfonds, TGFS - Technologiegründerfonds Sachsen",3,2,"511,309"
Seed Round - HQS Quantum Simulations,https://www.crunchbase.com/funding_round/hqs-quantum-simulations-seed--8f9727d5,HQS Quantum Simulations,https://www.crunchbase.com/organization/hqs-quantum-simulations,Seed,"Karlsruhe, Baden-Wurttemberg, Germany, Europe",12000000,EUR,13563797,2022-01-25,Seed,,,,Yes,HQS Quantum Simulations is developing quantum algorithms to predict molecular properties for specialty chemicals & pharmaceutical companies.,"Chemical, Pharmaceutical",,https://quantumsimulations.de/,$1M to $10M,14300000,EUR,16128692,Seed,3,,"HTGF | High-Tech Gruenderfonds, Matterwave Ventures, Quantonation, UVC Partners",4,,"429,129"
