Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Organization Location,Money Raised,Money Raised Currency,Money Raised (in USD),Announced Date,Funding Stage,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Equity Only Funding,Organization Description,Organization Industries,Diversity Spotlight,Organization Website,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Investor Names,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Venture Round - Perfect Drive Sports Group,https://www.crunchbase.com/funding_round/perfect-drive-sports-group-series-unknown--e4648bff,Perfect Drive Sports Group,https://www.crunchbase.com/organization/perfect-drive-sports-group,Venture - Series Unknown,"Hanover, Niedersachsen, Germany, Europe",,,,2021-07-05,,,,,Yes,Perfect Drive Sports Group is an e-commerce company that sells golf equipment.,"E-Commerce, Golf, Retail, Sports",,https://perfectdrive.com/,,,,,M&A,1,,Project A Ventures,1,,"186,755"
Series C - Oculis,https://www.crunchbase.com/funding_round/oculis-series-c--d07d0de9,Oculis,https://www.crunchbase.com/organization/oculis,Series C,"Reykjavík, Gullbringusysla, Iceland, Europe",57000000,USD,57000000,2021-05-04,Late Stage Venture,,,,Yes,Oculis is a clinical-stage biopharmaceutical development company focusing on ophthalmic drugs and novel drug delivery.,"Biotechnology, Health Care, Pharmaceutical",,http://www.oculis.com,$1B to $10B,384605910,USD,384605910,IPO,14,"BVCF, Hyfinity Investments","Bay City Capital, Brunnur Ventures, BVCF, Earlybird Venture Capital, Hyfinity Investments, Innovation and Technology Venture Fund, Nan Fung Life Sciences, Novartis Venture Fund, Pivotal bioVenture Partners, Silfurberg, Tekla Capital Management, VI Partners, Wille Finance",13,9,"202,009"
Seed Round - SCALARA,https://www.crunchbase.com/funding_round/scalara-seed--1b128277,SCALARA,https://www.crunchbase.com/organization/scalara,Seed,"Brühl, Nordrhein-Westfalen, Germany, Europe",,,,2021-09-05,Seed,,,,Yes,SaaS for property managers,"Developer Platform, Enterprise Software, Transaction Processing",,https://www.scalara.de/,$1M to $10M,,,,Seed,1,neoteq ventures,neoteq ventures,1,,"211,624"
Series B - Brightpick,https://www.crunchbase.com/funding_round/brightpick-series-b--c253843e,Brightpick,https://www.crunchbase.com/organization/brightpick,Series B,"Erlanger, Kentucky, United States, North America",21000000,USD,21000000,2021-12-07,Early Stage Venture,,,,Yes,Brightpick offers AI robots for warehouses to easily automate every step of their order fulfillment.,"3D Technology, Artificial Intelligence (AI), Electronics, Industrial Automation, Logistics, Robotics, Software",,https://brightpick.ai/,Less than $1M,64555614,USD,64555614,,6,"Alpha Intelligence Capital, Earlybird Venture Capital, IPM Group","Alpha Intelligence Capital, Credo Ventures, Earlybird Venture Capital, IPM Group, Venture to Future Fund",5,5,"211,639"
Series A - Juni,https://www.crunchbase.com/funding_round/juni-series-a--0859716e,Juni,https://www.crunchbase.com/organization/juni,Series A,"Göteborg, Vastra Gotaland, Sweden, Europe",21500000,USD,21500000,2021-07-07,Early Stage Venture,,,,Yes,Juni is a fintech company that develops a banking app and platform for e-commerce and online marketing entrepreneurs.,"Banking, E-Commerce, Finance, Financial Services, FinTech",,https://www.juni.co,$1M to $10M,281873253,USD,281873253,Early Stage Venture,5,"Cherry Ventures, Felix Capital","Cherry Ventures, Felix Capital",2,3,"226,267"
Seed Round - Meine Erde,https://www.crunchbase.com/funding_round/meine-erde-seed--24141497,Meine Erde,https://www.crunchbase.com/organization/meine-erde,Seed,"Berlin, Berlin, Germany, Europe",,,,2021-09-20,Seed,,,,Yes,MY EARTH is a provider of ecological burial options.,"Environmental Consulting, Funerals",,https://www.meine-erde.de/,,,,,Seed,2,,"BLN Capital, Christian Vollmann, Johannes Kreibohm, Johannes Schaback, Just Beyer, Lukas Brosseder, Mario Götze, Project A Ventures, Tim Schumacher",9,,"228,518"
Series D - Sennder,https://www.crunchbase.com/funding_round/sennder-series-d--8585e98b,Sennder,https://www.crunchbase.com/organization/sennder,Series D,"Berlin, Berlin, Germany, Europe",160000000,USD,160000000,2021-01-13,Late Stage Venture,840000000,USD,840000000,Yes,Sennder is a digital freight-forwarding company that specializes in connecting shippers with carriers for full truckload (FTL) services.,"Freight Service, Industrial Automation, Logistics, Shipping, Supply Chain Management",,https://www.sennder.com,$100M to $500M,340000000,USD,340000000,Late Stage Venture,8,Hedosophia,"Accel, Compagnie Nationale a Portefeuille, Earlybird Venture Capital, GR Capital, H14, Hedosophia, HV Capital, Lakestar, Perpetual Growth, Project A Ventures, Scania Growth Capital",11,3,"230,428"
Series B - Rows,https://www.crunchbase.com/funding_round/rowshq-series-b--030ed97a,Rows,https://www.crunchbase.com/organization/rowshq,Series B,"Berlin, Berlin, Germany, Europe",16000000,USD,16000000,2021-02-23,Early Stage Venture,,,,Yes,Rows offers a spreadsheet tool designed for team collaboration and enhanced functionality.,"Productivity Tools, Software, Web Apps",,http://rows.com,$10M to $50M,33682798,USD,33682798,,4,Lakestar,"Accel, Cherry Ventures, Christian Reber, Lakestar, Shilling",5,3,"236,822"
Series A - Manual,https://www.crunchbase.com/funding_round/manual-b7ab-series-a--041a72e0,Manual,https://www.crunchbase.com/organization/manual-b7ab,Series A,"London, England, United Kingdom, Europe",22000000,GBP,30241506,2021-03-30,Early Stage Venture,,,,Yes,Manual provides diagnostic tools and testing to help patients make health-related decisions.,"Health Care, Men's, Wellness",,https://www.manual.co,$1M to $10M,56200000,GBP,75125629,,6,Sonoma Brands Capital,"Acurio Ventures, Cherry Ventures, Felix Capital, FJ Labs, GISEV Family Office, Kuvi Capital, Sonoma Brands Capital, Waldencast",8,4,"240,963"
Seed Round - Hive,https://www.crunchbase.com/funding_round/hive-7176-seed--02b5f84a,Hive,https://www.crunchbase.com/organization/hive-7176,Seed,"Berlin, Berlin, Germany, Europe",6600000,EUR,7909875,2021-04-14,Seed,,,,Yes,Hive stores and ships products for small and medium-sized online merchants the next day.,"Delivery, E-Commerce, Logistics, Shipping",,https://hive.app,Less than $1M,74089452,USD,74089452,Early Stage Venture,6,Earlybird Venture Capital,"Amplifier, Andrej Henkler, Christopher North, Earlybird Venture Capital, Leblon Capital, Michael Wax, Picus Capital, Roman Kirsch",8,3,"241,707"
Series B - Flink,https://www.crunchbase.com/funding_round/flink-food-gmbh-series-b--24907815,Flink,https://www.crunchbase.com/organization/flink-food-gmbh,Series B,"Berlin, Berlin, Germany, Europe",750000000,USD,750000000,2021-12-10,Early Stage Venture,2100000000,USD,2100000000,Yes,Flink is an online startup that offers grocery deliveries in ten minutes.,"E-Commerce, Food and Beverage, Food Delivery, Grocery, Mobile Apps",,https://www.goflink.com,$100M to $500M,1421187890,USD,1421187890,,7,DoorDash,"Bond, Cherry Ventures, DoorDash, Mubadala Capital Ventures, Northzone, Prosus & Naspers, Rewe Group, Target Global, TriplePoint Capital",9,7,"242,792"
Seed Round - re:cap,https://www.crunchbase.com/funding_round/re-cap-seed--6492dd08,re:cap,https://www.crunchbase.com/organization/re-cap,Seed,"Berlin, Berlin, Germany, Europe",11000000,USD,11000000,2021-12-16,Seed,,,,Yes,"re:cap is the Capital OS that seamlessly integrates debt funding, liquidity management, financial operations in one platform.","Financial Services, FinTech",,https://www.re-cap.com,,130500000,USD,130500000,Early Stage Venture,5,"Felix Capital, Project A Ventures","Entrée Capital, Felix Capital, Project A Ventures",3,3,"244,205"
Pre Seed Round - Climatiq,https://www.crunchbase.com/funding_round/climatiq-pre-seed--433eaa79,Climatiq,https://www.crunchbase.com/organization/climatiq,Pre-Seed,"Berlin, Berlin, Germany, Europe",2000000,USD,2000000,2021-09-23,Seed,,,,Yes,Build climate intelligent solutions powered by smart data,"CleanTech, Developer APIs, Enterprise Software, Software, Sustainability",,https://www.climatiq.io,,7860428,USD,7860428,Seed,2,Cherry Ventures,"Angel Invest, Cherry Ventures",2,,"245,355"
Pre Seed Round - Nory AI,https://www.crunchbase.com/funding_round/skueeze-pre-seed--64dbb871,Nory AI,https://www.crunchbase.com/organization/skueeze,Pre-Seed,"Dublin, Dublin, Ireland, Europe",2000000,USD,2000000,2021-04-14,Seed,,,,Yes,"Nory is a restaurant management platform with features like AI-powered business intelligence, inventory control, and employee management.","Artificial Intelligence (AI), Hospitality, Information Technology, Restaurants",,https://nory.ai,$10M to $50M,25653296,USD,25653296,Early Stage Venture,6,"NAP, Playfair Capital","Enterprise Ireland, Id4 ventures, NAP, Playfair Capital",4,1,"250,309"
Series A - Vay,https://www.crunchbase.com/funding_round/ree-technology-series-a--d782576b,Vay,https://www.crunchbase.com/organization/ree-technology,Series A,"Berlin, Berlin, Germany, Europe",95000000,USD,95000000,2021-12-14,Early Stage Venture,,,,Yes,"Vay is a teledriving technology company that enables the remote operation of cars, revolutionizing urban transportation.","Automotive, Autonomous Vehicles, Information Technology, Software",,https://vay.io,Less than $1M,131819250,USD,131819250,Seed,3,,"Atomico, Coatue, Creandum, Cristina Stenbeck, Eurazeo, Flixfounders, Kinnevik, La Famiglia, Patrick Pichette, Project A Ventures, Signals Venture Capital, Visionaries Club",12,3,"250,826"
Seed Round - Carbo Culture,https://www.crunchbase.com/funding_round/carbo-culture-seed--d4b40f97,Carbo Culture,https://www.crunchbase.com/organization/carbo-culture,Seed,"Helsinki, Southern Finland, Finland, Europe",6200000,USD,6200000,2021-04-14,Seed,,,,Yes,A biochar technology and project developer. The most scalable solution for industry & carbon removal,"Environmental Engineering, Sustainability","Women Founded, Women Led",http://carboculture.com/,$1M to $10M,27465324,USD,27465324,Early Stage Venture,6,"Cherry Ventures, True Ventures","Albert Wenger, Alex Patist, Bragiel Brothers, Cherry Ventures, Climate Capital, David Helgason, David Rowan, European Innovation Council, Lifeline Ventures, Maija Itkonen, Moaffak Ahmed, True Ventures, Übermorgen Ventures",13,2,"268,515"
Series C - Casavo,https://www.crunchbase.com/funding_round/casavo-series-c--c77aab0f,Casavo,https://www.crunchbase.com/organization/casavo,Series C,"Milan, Lombardia, Italy, Europe",50000000,EUR,59917482,2021-03-17,Late Stage Venture,,,,Yes,Casavo is a digital residential platform that is redesigning the experience of selling and buying homes in Europe.,"Finance, Property Development, Property Management, Real Estate",,https://casavo.com,$1M to $10M,728900000,EUR,792953070,Late Stage Venture,11,Exor Ventures,"360 Capital, Bonsai Partners, Exor Ventures, Greenoaks, P101, Picus Capital, Project A Ventures",7,3,"269,685"
Series A - Nanoleq,https://www.crunchbase.com/funding_round/nanoleq-series-a--6f42d25f,Nanoleq,https://www.crunchbase.com/organization/nanoleq,Series A,"Rümlang, Zurich, Switzerland, Europe",11500000,CHF,12513275,2021-12-16,Early Stage Venture,,,,Yes,Nanoleq is a health-tech company that develops technologies for the textile industry to monitor vital signs and health.,"Health Care, Manufacturing, Textiles",,https://www.nanoleq.com/,$1M to $10M,16481087,USD,16481087,M&A,14,Capnamic Ventures,"Capnamic Ventures, DAA Capital Partners, Michael Halbherr, Oliver Pabst, Verve Ventures, Zürcher Kantonal Bank",6,3,"270,425"
Seed Round - Aleph Alpha,https://www.crunchbase.com/funding_round/aleph-alpha-seed--33dc7024,Aleph Alpha,https://www.crunchbase.com/organization/aleph-alpha,Seed,"Heidelberg, Baden-Wurttemberg, Germany, Europe",5300000,EUR,6413794,2021-01-27,Seed,,,,Yes,"Aleph Alpha specializes in researching, developing, and implementing AI-based technologies for both public and private sectors.","Artificial Intelligence (AI), Generative AI, Machine Learning, Natural Language Processing, Software",,https://aleph-alpha.com,Less than $1M,533602355,USD,533602355,Early Stage Venture,6,"468 Capital, LEA Partners","468 Capital, LEA Partners, NAP",3,3,"278,487"
Seed Round - PL BioScience,https://www.crunchbase.com/funding_round/pl-bioscience-seed--0a894bb8,PL BioScience,https://www.crunchbase.com/organization/pl-bioscience,Seed,"Aachen, Nordrhein-Westfalen, Germany, Europe",3700000,EUR,4531942,2021-05-25,Seed,,,,Yes,We deliver advanced 2D and 3D cell culture solutions based on human Platelet Lysate,"Biotechnology, Health Care",,https://www.pl-bioscience.com/,$1M to $10M,11500000,EUR,13045646,Early Stage Venture,2,TechVision Fund,TechVision Fund,1,,"279,471"
Private Equity Round - Jedox,https://www.crunchbase.com/funding_round/jedox-private-equity--53896ee5,Jedox,https://www.crunchbase.com/organization/jedox,Private Equity,"Freiburg, Baden-Wurttemberg, Germany, Europe",100000000,USD,100000000,2021-01-12,Private Equity,,,,Yes,"Jedox simplifies planning, analysis, and reporting with an integrated, cloud-based software solution.","Analytics, Cloud Computing, Enterprise Software, SaaS, Software",,http://www.jedox.com,$50M to $100M,140603952,USD,140603952,Private Equity,6,Insight Partners,"eCAPITAL ENTREPRENEURIAL PARTNERS, Insight Partners, IRIS, Wecken & Cie.",4,3,"287,121"
Seed Round - koppla,https://www.crunchbase.com/funding_round/koppla-seed--b299f042,koppla,https://www.crunchbase.com/organization/koppla,Seed,"Potsdam, Brandenburg, Germany, Europe",1600000,EUR,1854464,2021-10-14,Seed,,,,Yes,koppla is the intuitive construction schedule that turns chaos into ease.,"Construction, Real Estate, SaaS, Software",,https://www.koppla.de,,1600000,EUR,1854464,Seed,2,,"coparion, Earlybird Venture Capital",2,1,"288,820"
Series A - Juni,https://www.crunchbase.com/funding_round/juni-series-a--cabd4ec6,Juni,https://www.crunchbase.com/organization/juni,Series A,"Göteborg, Vastra Gotaland, Sweden, Europe",52000000,USD,52000000,2021-10-14,Early Stage Venture,,,,Yes,Juni is a fintech company that develops a banking app and platform for e-commerce and online marketing entrepreneurs.,"Banking, E-Commerce, Finance, Financial Services, FinTech",,https://www.juni.co,$1M to $10M,281873253,USD,281873253,Early Stage Venture,5,EQT Ventures,"Cherry Ventures, DST Global, EQT Ventures, Felix Capital, FJ Labs",5,4,"295,008"
Series C - COMPEON,https://www.crunchbase.com/funding_round/compeon-series-c--68050ae2,COMPEON,https://www.crunchbase.com/organization/compeon,Series C,"Düsseldorf, Nordrhein-Westfalen, Germany, Europe",15000000,EUR,18179989,2021-01-28,Late Stage Venture,,,,Yes,COMPEON is the product and vendor-independent full-service provider for SME financing.,"B2B, Finance, Financial Services, FinTech, Small and Medium Businesses",,http://www.compeon.de,$10M to $50M,29500000,EUR,35098020,M&A,5,IRIS,"b2venture, DvH Ventures, IRIS, NRW.BANK, Qatar Development Bank, TEV Ventures",6,2,"443,994"
Series A - Qualifyze,https://www.crunchbase.com/funding_round/chemsqure-series-a--062eb85b,Qualifyze,https://www.crunchbase.com/organization/chemsqure,Series A,"Frankfurt, Hessen, Germany, Europe",14000000,USD,14000000,2021-11-03,Early Stage Venture,,,,Yes,Qualifyze provides digital solutions for supply chain risk management in Life Sciences.,"Analytics, Life Science, Risk Management, Supply Chain Management",,https://www.qualifyze.com,$10M to $50M,85678355,USD,85678355,Early Stage Venture,5,HV Capital,"APX, Auxxo, Cherry Ventures, HV Capital, Rheingau Founders",5,,"314,417"
Seed Round - CUREosity,https://www.crunchbase.com/funding_round/cureosity-seed--490ed9d4,CUREosity,https://www.crunchbase.com/organization/cureosity,Seed,"Düsseldorf, Nordrhein-Westfalen, Germany, Europe",3500000,EUR,4058776,2021-10-26,Seed,,,,Yes,CUREosity is a Med-Tech company that provides VR-based therapy-solutions on a SaaS business model,"Health Care, Medical, Medical Device, SaaS, Software, Therapeutics, Virtual Reality",,https://www.cureosity.de/,$1M to $10M,8400000,EUR,9365516,Seed,3,TechVision Fund,TechVision Fund,1,,"315,929"
Pre Seed Round - Vitamin,https://www.crunchbase.com/funding_round/vitamin-8e92-pre-seed--c1ca1f28,Vitamin,https://www.crunchbase.com/organization/vitamin-8e92,Pre-Seed,"Berlin, Berlin, Germany, Europe",1100000,EUR,1317921,2021-03-11,Seed,,,,Yes,Vitamin is a startup which set out to enable a strong financial future for all women.,"Finance, Financial Services, Training, Wealth Management",,https://www.joinvitamin.com/en/,,2800000,EUR,3297409,Seed,2,,NAP,1,,"326,063"
Series B - SellerX,https://www.crunchbase.com/funding_round/sellerx-series-b--19847785,SellerX,https://www.crunchbase.com/organization/sellerx,Series B,"Berlin, Berlin, Germany, Europe",100000000,EUR,117358908,2021-08-12,Early Stage Venture,,,,Yes,"SellerX buys and builds Amazon businesses, helping entrepreneurs realise the next stage of their businesses, and their lives.","Brand Marketing, Consumer Goods, E-Commerce",,https://www.sellerx.com,Less than $1M,829867630,USD,829867630,,6,L Catterton,"83North, Cherry Ventures, Felix Capital, L Catterton, Sofina",5,3,"461,638"
Series B - Capmo,https://www.crunchbase.com/funding_round/capmo-series-b--9494f3c1,Capmo,https://www.crunchbase.com/organization/capmo,Series B,"Munich, Bayern, Germany, Europe",26000000,EUR,30557462,2021-08-24,Early Stage Venture,,,,Yes,Capmo is developing construction management platform to make the hard things in construction feel easy.,"Architecture, Civil Engineering, Construction, Information Technology, Project Management, Real Estate, SaaS, Software",,https://www.capmo.com,$1M to $10M,32800000,EUR,38118642,Early Stage Venture,3,Bessemer Venture Partners,"Bessemer Venture Partners, Capnamic Ventures, UVC Partners",3,1,"465,810"
Series A - Morressier,https://www.crunchbase.com/funding_round/morressier-series-a--6b32ae96,Morressier,https://www.crunchbase.com/organization/morressier,Series A,"Berlin, Berlin, Germany, Europe",18000000,USD,18000000,2021-05-13,Early Stage Venture,,,,Yes,"Morressier is your partner in early-stage and conference research, extending the value of your event long after it’s over.","Event Management, Events, Information Technology, Market Research, Meeting Software, Software, Video Conferencing",,https://www.morressier.com,$1M to $10M,40616617,USD,40616617,Early Stage Venture,4,Owl Ventures,"Cherry Ventures, Owl Ventures, redalpine",3,2,"330,589"
Series B - Sense Biodetection,https://www.crunchbase.com/funding_round/sense-biodetection-series-b--26eb3195,Sense Biodetection,https://www.crunchbase.com/organization/sense-biodetection,Series B,"Abingdon, Oxfordshire, United Kingdom, Europe",50000000,USD,50000000,2021-04-20,Early Stage Venture,,,,Yes,Sense Biodetection is a molecular diagnostics company .,"Health Care, Health Diagnostics, Medical Device",,http://www.sense-bio.com/index.html,,81477098,USD,81477098,M&A,5,Koch Disruptive Technologies,"Cambridge Innovation Capital, Earlybird Venture Capital, Jonathan Milner, Koch Disruptive Technologies, Mercia Asset Management",5,1,"331,444"
Seed Round - Trality,https://www.crunchbase.com/funding_round/trality-seed--5f655a7f,Trality,https://www.crunchbase.com/organization/trality,Seed,"Vienna, Wien, Austria, Europe",2400000,EUR,2847911,2021-08-01,Seed,,,,Yes,Trality provides retail investors with fully automated portfolios through its innovative Marketplace.,"Big Data, Financial Services, FinTech, Information Technology, Trading Platform",,http://www.trality.com,$1M to $10M,4060000,EUR,4762631,Seed,4,Cherry Ventures,"Cherry Ventures, CMT Digital, Maximilian Tayenthal, tokentus investment AG",4,,"336,496"
Seed Round - Heyflow,https://www.crunchbase.com/funding_round/niro-seed--a2df574f,Heyflow,https://www.crunchbase.com/organization/niro,Seed,"Hamburg, Hamburg, Germany, Europe",6000000,USD,6000000,2021-09-29,Seed,,,,Yes,Heyflow is a platform for interactive user experiences that requires no coding.,Software,,https://heyflow.com,Less than $1M,22000000,USD,22000000,Early Stage Venture,3,Project A Ventures,"Atlantic Labs, Philipp Westermeyer, Possible Ventures, Project A Ventures",4,1,"336,791"
Venture Round - SellerX,https://www.crunchbase.com/funding_round/sellerx-series-unknown--b78073fd,SellerX,https://www.crunchbase.com/organization/sellerx,Venture - Series Unknown,"Berlin, Berlin, Germany, Europe",26000000,EUR,30618854,2021-03-25,,,,,Yes,"SellerX buys and builds Amazon businesses, helping entrepreneurs realise the next stage of their businesses, and their lives.","Brand Marketing, Consumer Goods, E-Commerce",,https://www.sellerx.com,Less than $1M,829867630,USD,829867630,,6,83North,"83North, Cherry Ventures, Christopher North, David Schneider, Felix Capital, François Nuyts",6,2,"348,793"
Convertible Note - Lumoview Building Analytics,https://www.crunchbase.com/funding_round/lumoview-building-analytics-convertible-note--411feaac,Lumoview Building Analytics,https://www.crunchbase.com/organization/lumoview-building-analytics,Convertible Note,"Cologne, Nordrhein-Westfalen, Germany, Europe",,,,2021-09-03,,,,,No,Lumoview digitizes buildings in 2 seconds per room and empowers owners to improve their buildings and reduce CO2 emissions.,"Analytics, CleanTech, Energy Efficiency, Facility Management, Green Building, GreenTech, Hardware, Property Management, Software, Sustainability",,https://www.lumoview.com,,,,,Seed,5,NRW.BANK,NRW.BANK,1,,"674,937"
Series A - Abalos Therapeutics,https://www.crunchbase.com/funding_round/abalos-therapeutics-series-a--3a61a709,Abalos Therapeutics,https://www.crunchbase.com/organization/abalos-therapeutics,Series A,"Essen, Nordrhein-Westfalen, Germany, Europe",31000000,EUR,35930240,2021-10-14,Early Stage Venture,,,,Yes,"Abalos Therapeutics is an Essen, Germany-based developer of novel immuno-virotherapies against cancer.",Biotechnology,,https://abalos-tx.com/,$1M to $10M,43000000,EUR,49170436,Early Stage Venture,2,Seventure Partners,"Boehringer Ingelheim Venture Fund, coparion, Gruenderfonds Ruhr, HTGF | High-Tech Gruenderfonds, Hx Bio Ventures, NRW.BANK, Seventure Partners, Ventura BioMed Investors",8,3,"459,346"
Series B - Hedvig,https://www.crunchbase.com/funding_round/hedvig-d8c4-series-b--a0c617c4,Hedvig,https://www.crunchbase.com/organization/hedvig-d8c4,Series B,"Stockholm, Stockholms Lan, Sweden, Europe",45000000,USD,45000000,2021-09-29,Early Stage Venture,,,,Yes,"Hedvig is an insurance company that offers home, car, and animal insurance services.","Auto Insurance, Insurance, InsurTech, Mobile Apps",,https://www.hedvig.com,$100M to $500M,98860566,USD,98860566,Early Stage Venture,6,"Anthemis, Nineyards Equity","Anthemis, Cherry Ventures, CommerzVentures, Nineyards Equity, Novax, Obvious Ventures",6,4,"459,833"
Pre Seed Round - WhenThen,https://www.crunchbase.com/funding_round/whenthen-pre-seed--1e5af0e6,WhenThen,https://www.crunchbase.com/organization/whenthen,Pre-Seed,"Dublin, Dublin, Ireland, Europe",5000000,EUR,5896748,2021-07-21,Seed,,,,Yes,No-code payment automations for internet companies.,"Financial Services, FinTech, Payments, Software",,https://whenthen.com/,$1M to $10M,5000000,EUR,5896748,M&A,2,"NAP, Stride.VC","NAP, Stride.VC",2,1,"467,653"
Seed Round - Evernest,https://www.crunchbase.com/funding_round/evernest-seed--2b51f072,Evernest,https://www.crunchbase.com/organization/evernest,Seed,"Hamburg, Hamburg, Germany, Europe",6000000,EUR,7065889,2021-03-25,Seed,,,,Yes,Evernest is a real estate management company that specializes in the sale of properties in desirable areas.,"PropTech, Real Estate, Real Estate Investment, Residential",,http://www.evernest.com,$10M to $50M,19000000,EUR,21841689,Early Stage Venture,5,"Apic Investments, Project A Ventures","Apic Investments, Christian Gaiser, FJ Labs, Jan-Eric Peters, Project A Ventures",5,,"467,724"
Seed Round - Planet A Foods,https://www.crunchbase.com/funding_round/qoa-seed--7a377f3c,Planet A Foods,https://www.crunchbase.com/organization/qoa,Seed,"Munich, Bayern, Germany, Europe",6000000,USD,6000000,2021-10-27,Seed,,,,Yes,Planet A Foods is a B2B sustainable ingredients company that specializes in the production of cocoa-free chocolate.,"Food and Beverage, Manufacturing, Sustainability",,https://planet-a-foods.com,$1M to $10M,73330948,USD,73330948,Early Stage Venture,5,Cherry Ventures,"Cherry Ventures, Chris Murphy, Fifty Years, Mudcake, Nucleus Capital, Pioneer Fund, Tet Ventures, World Fund",8,1,"463,254"
Seed Round - cofenster,https://www.crunchbase.com/funding_round/cofenster-seed--60ed503d,cofenster,https://www.crunchbase.com/organization/cofenster,Seed,"Hamburg, Hamburg, Germany, Europe",1500000,EUR,1795117,2021-02-04,Seed,,,,Yes,cofenster is a video software company that enables to quickly and easily create videos in-house.,"Software, Video, Video on Demand",,https://www.cofenster.com/,$1M to $10M,9500000,EUR,10923921,Early Stage Venture,2,Capnamic Ventures,"Capnamic Ventures, Kinled Holding",2,,"676,290"
Pre Seed Round - Ninetailed,https://www.crunchbase.com/funding_round/ninetailed-pre-seed--8d18b669,Ninetailed,https://www.crunchbase.com/organization/ninetailed,Pre-Seed,"Berlin, Berlin, Germany, Europe",800000,EUR,979879,2021-05-25,Seed,,,,Yes,Ninetailed primarily offers personalization for headless CMS and modern jamstack frameworks.,"CMS, Personalization, Software",,https://ninetailed.io/?utm_source=linkedin&utm_medium=company&utm_campaign=button,$1M to $10M,6600000,EUR,6880906,M&A,3,,"Cherry Ventures, Chris Schagen, First Momentum Ventures",3,,"676,493"
Seed Round - Obligate,https://www.crunchbase.com/funding_round/fqx-seed--7869d014,Obligate,https://www.crunchbase.com/organization/fqx,Seed,"Zürich, Zurich, Switzerland, Europe",4700000,USD,4700000,2021-06-02,Seed,,,,Yes,Obligate allows companies to issue on-chain bonds and commercial paper to receive funding from investors in a regulated DeFi environment.,"Blockchain, Finance, FinTech, Information Technology",,https://www.obligate.com,$10M to $50M,10700000,USD,10700000,Seed,5,Earlybird Venture Capital,"Carsten Thoma, Earlybird Venture Capital, SIX FinTech Ventures",3,1,"471,741"
Series C - Trade Republic,https://www.crunchbase.com/funding_round/trade-republic-series-c--a697fcc5,Trade Republic,https://www.crunchbase.com/organization/trade-republic,Series C,"Berlin, Berlin, Germany, Europe",900000000,USD,900000000,2021-05-20,Late Stage Venture,4400000000,USD,4400000000,Yes,"Trade Republic helps Europeans for wealth creation through easy, secure, and free access to financial markets.","Cryptocurrency, Finance, Financial Services, FinTech, Trading Platform",,https://traderepublic.com,$100M to $500M,1263503683,USD,1263503683,Late Stage Venture,5,Sequoia Capital,"Accel, Creandum, Founders Fund, H14, Project A Ventures, Sequoia Capital, TCV, Thrive Capital",8,5,"471,991"
Seed Round - Juicy Marbles,https://www.crunchbase.com/funding_round/juicy-marbles-seed--7ab9bf51,Juicy Marbles,https://www.crunchbase.com/organization/juicy-marbles,Seed,"Kamnik, Bohinj Commune, Slovenia, Europe",4500000,USD,4500000,2021-11-01,Seed,,,,Yes,Juicy marbles make thick juicy and marbled plant based steaks.,"Food Processing, Organic Food",,https://juicymarbles.com/,,4500000,USD,4500000,Seed,2,World Fund,"AgFunder, Fitbit, Nucleus Capital, World Fund",4,1,"371,505"
Venture Round - CEVEC Pharmaceuticals,https://www.crunchbase.com/funding_round/cevec-pharmaceuticals-series-unknown--895956da,CEVEC Pharmaceuticals,https://www.crunchbase.com/organization/cevec-pharmaceuticals,Venture - Series Unknown,"Köln, Nordrhein-Westfalen, Germany, Europe",,,,2021-07-27,,,,,Yes,CEVEC Pharmaceuticals develops therapeutic proteins and monoclonal antibodies with human glycosylation patterns.,"Biopharma, Biotechnology, Health Care",,http://www.cevec.com,$10M to $50M,24907729,USD,24907729,M&A,5,NRW.BANK,NRW.BANK,1,1,"372,763"
Series B - Caspar Health,https://www.crunchbase.com/funding_round/caspar-health-series-b--96802e39,Caspar Health,https://www.crunchbase.com/organization/caspar-health,Series B,"Berlin, Berlin, Germany, Europe",9000000,EUR,10649778,2021-07-14,Early Stage Venture,,,,Yes,"Effective, recognized, clinically evaluated digital rehabilitation. For everyone - independent of time and location!","Health Care, Home Health Care, mHealth, Rehabilitation",,https://www.caspar-health.com/en,$1M to $10M,17300000,EUR,19907693,Early Stage Venture,5,Frog Capital,"Ananda Impact Ventures, Atlantic Labs, Frog Capital, Helmut Nanz, Planet Positive LP",5,1,"476,769"
Pre Seed Round - VoiceLine,https://www.crunchbase.com/funding_round/voiceline-pre-seed--9c5526da,VoiceLine,https://www.crunchbase.com/organization/voiceline,Pre-Seed,"München, Bayern, Germany, Europe",,,,2021-07-26,Seed,,,,Yes,VoiceLine is an AI-based field sales revenue intelligence tool that automates administrative tasks and provides actionable insights.,"Artificial Intelligence (AI), Information Technology, Messaging, Sales, Software",,https://www.getvoiceline.com,$1M to $10M,2400000,EUR,2639039,Seed,2,NAP,"Florian Huber, Jan Sprengnetter, Marc Stilke, NAP",4,,"476,796"
