Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Organization Location,Money Raised,Money Raised Currency,Money Raised (in USD),Announced Date,Funding Stage,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Equity Only Funding,Organization Description,Organization Industries,Diversity Spotlight,Organization Website,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Investor Names,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Seed Round - Nuuron,https://www.crunchbase.com/funding_round/nuuron-seed--fda41397,Nuuron,https://www.crunchbase.com/organization/nuuron,Seed,"Berlin, Berlin, Germany, Europe",3500000,EUR,3809420,2024-10-31,Seed,,,,Yes,Nuuron is a neurotech startup.,Biotechnology,,https://www.nuuron.com/,,3500000,EUR,3809420,Seed,1,HTGF | High-Tech Gruenderfonds,"Business Angels Club Berlin-Brandenburg e.V., Caesar Ventures, HTGF | High-Tech Gruenderfonds, IBB Ventures",4,,"15,369"
Series B - Hero Software,https://www.crunchbase.com/funding_round/hero-software-series-b--61e21342,Hero Software,https://www.crunchbase.com/organization/hero-software,Series B,"Hanover, Niedersachsen, Germany, Europe",40000000,EUR,43686007,2024-07-12,Early Stage Venture,,,,Yes,Hero Software offers cloud software solutions that help make office work more efficient than ever.,"Information Technology, Software",,https://hero-software.de/,$1M to $10M,48000000,EUR,52068764,M&A,2,Eight Roads Ventures,"Cusp Capital, Eight Roads Ventures, Federated Hermes",3,4,"15,385"
Venture Round - Doinstruct,https://www.crunchbase.com/funding_round/doinstruct-series-unknown--a0a261da,Doinstruct,https://www.crunchbase.com/organization/doinstruct,Venture - Series Unknown,"Osnabrück, Niedersachsen, Germany, Europe",7600000,EUR,8227459,2024-02-22,,,,,Yes,Doinstruct is a mobile training solution for frontline workers.,"E-Learning, Software",,https://www.doinstruct.com/,Less than $1M,7600000,EUR,8227459,,2,"Creandum, Spotify","Bastian Karweg, Creandum, D11Z.Ventures, Dr. Andreas Hettich, HTGF | High-Tech Gruenderfonds, Spotify",6,1,"16,359"
Series A - StoryBox,https://www.crunchbase.com/funding_round/storybox-b00b-series-a--3cde3cc1,StoryBox,https://www.crunchbase.com/organization/storybox-b00b,Series A,"Munich, Bayern, Germany, Europe",5500000,EUR,5910921,2024-06-19,Early Stage Venture,,,,Yes,"StoryBox is provides a Software as a Service solution for businesses to create, share and structure video content.","SaaS, Software, Video",,https://storybox.cloud/,$1M to $10M,5500000,EUR,5910921,Early Stage Venture,3,Wille Finance,"BayBG Venture Capital, CK Venture Capital, Gateway Ventures, HTGF | High-Tech Gruenderfonds, Wille Finance",5,3,"17,154"
Seed Round - Zymofix,https://www.crunchbase.com/funding_round/n-fix-seed--196221e1,Zymofix,https://www.crunchbase.com/organization/n-fix,Seed,"Wondelgem, Oost-Vlaanderen, Belgium, Europe",2000000,EUR,2123327,2024-11-12,Seed,,,,Yes,"Zymofix facilitates sustainable and circular agriculture by developing creative, effective, and commercially feasible microbial products.",Biotechnology,,https://zymofix.com/,,2000000,EUR,2123327,Seed,2,HTGF | High-Tech Gruenderfonds,"HTGF | High-Tech Gruenderfonds, The Nest Family Office, VP Capital",3,3,"17,314"
Seed Round - CUREosity,https://www.crunchbase.com/funding_round/cureosity-seed--678d6628,CUREosity,https://www.crunchbase.com/organization/cureosity,Seed,"Düsseldorf, Nordrhein-Westfalen, Germany, Europe",3800000,EUR,4078233,2024-06-24,Seed,,,,Yes,CUREosity is a Med-Tech company that provides VR-based therapy-solutions on a SaaS business model,"Health Care, Medical, Medical Device, SaaS, Software, Therapeutics, Virtual Reality",,https://www.cureosity.de/,$1M to $10M,8400000,EUR,9365516,Seed,3,,"ADVANT Beiten, FORVIS, Nomainvest, TechVision Fund",4,1,"17,853"
Pre Seed Round - InSpacePropulsion Technologies,https://www.crunchbase.com/funding_round/inspacepropulsion-technologies-pre-seed--8b051fa1,InSpacePropulsion Technologies,https://www.crunchbase.com/organization/inspacepropulsion-technologies,Pre-Seed,"Harthausen, Rheinland-Pfalz, Germany, Europe",2000000,EUR,2149615,2024-07-02,Seed,,,,Yes,ISPTech is a Spin-Off of the Institute of Space Propulsion at the German Aerospace Center (DLR).,GreenTech,,https://isptech.space,,2000000,EUR,2149615,Seed,1,HTGF | High-Tech Gruenderfonds,"First Momentum Ventures, HTGF | High-Tech Gruenderfonds, Possible Ventures",3,3,"18,231"
Seed Round - Replique,https://www.crunchbase.com/funding_round/replique-seed--e224d98a,Replique,https://www.crunchbase.com/organization/replique,Seed,"Mannheim, Baden-Wurttemberg, Germany, Europe",,,,2024-06-13,Seed,,,,Yes,Replique is an online first fully encrypted 3D printing platform that makes spare part management more sustainable to large OEMs.,"3D Printing, Information Technology, Internet, Software",,https://replique.io,,,,,Seed,2,STS Ventures,"Chemovator, STS Ventures",2,3,"18,636"
Series B - Protembis,https://www.crunchbase.com/funding_round/protembis-series-b--afacba94,Protembis,https://www.crunchbase.com/organization/protembis,Series B,"Aachen, Nordrhein-Westfalen, Germany, Europe",30000000,EUR,32497498,2024-03-26,Early Stage Venture,,,,Yes,Protembis is a medical device start-up company with its R&D base in the engineering and technology.,"Emergency Medicine, Health Care, Life Science, Medical Device, Personal Health",,http://www.protembis.com/,$1M to $10M,64130743,USD,64130743,Early Stage Venture,4,"Segulah Medical Acceleration, TechVision Fund, XGEN Venture","coparion, Segulah Medical Acceleration, TechVision Fund, XGEN Venture",4,,"18,860"
Series C - HepaRegeniX,https://www.crunchbase.com/funding_round/heparegenix-series-c--9afef7d4,HepaRegeniX,https://www.crunchbase.com/organization/heparegenix,Series C,"Ulm, Baden-Wurttemberg, Germany, Europe",15000000,EUR,16250192,2024-07-10,Late Stage Venture,,,,Yes,HepaRegeniX is developing drugs for treating acute and chronic liver diseases.,"Biotechnology, Health Care, Life Science, Therapeutics",,http://heparegenix.com/,$1M to $10M,35000000,EUR,37953682,Late Stage Venture,3,Vesalius Biocapital Partners,"Boehringer Ingelheim Venture Fund, HTGF | High-Tech Gruenderfonds, Novo Holdings, Vesalius Biocapital Partners",4,1,"18,945"
Series A - Caeli Wind,https://www.crunchbase.com/funding_round/caeli-wind-series-a--dad72f5d,Caeli Wind,https://www.crunchbase.com/organization/caeli-wind,Series A,"Berlin, Berlin, Germany, Europe",11000000,EUR,11954586,2024-05-16,Early Stage Venture,,,,Yes,Digital marketplace that identifies wind potential locations for landowners and enables professional AI-supported analysis and marketing.,"Intelligent Systems, Marketing, Wind Energy",,https://www.caeli-wind.de/start,Less than $1M,14000000,EUR,15145388,Early Stage Venture,3,Notion Capital,"HTGF | High-Tech Gruenderfonds, Notion Capital, Santander Climate Tech Fund",3,3,"19,757"
Pre Seed Round - ABH Optics ApS,https://www.crunchbase.com/funding_round/abh-optics-aps-pre-seed--af666fcc,ABH Optics ApS,https://www.crunchbase.com/organization/abh-optics-aps,Pre-Seed,"Copenhagen, Hovedstaden, Denmark, Europe",7500000,DKK,1098353,2024-08-07,Seed,,,,Yes,ABH Optics provides the world's thinnest and lightest eyeglass lenses.,Eyewear,,https://abhoptics.dk/,,7500000,DKK,1098353,Seed,1,HTGF | High-Tech Gruenderfonds,HTGF | High-Tech Gruenderfonds,1,1,"19,924"
Seed Round - Tilta,https://www.crunchbase.com/funding_round/tilta-2ea3-seed--b2a7519e,Tilta,https://www.crunchbase.com/organization/tilta-2ea3,Seed,"Berlin, Berlin, Germany, Europe",,,,2024-06-14,Seed,,,,Yes,Building brings frictionless payment terms to B2B marketplaces and merchants.,"Financial Services, Information Technology",,https://tilta.io/,,34000000,EUR,36184075,Seed,4,,"10x Founders, Angel Invest, Dreamcraft Ventures, ff Venture Capital, STS Ventures, Venista Ventures, Venture Stars",7,,"20,998"
Series A - Plancraft,https://www.crunchbase.com/funding_round/plancraft-series-a--cc6feeed,Plancraft,https://www.crunchbase.com/organization/plancraft,Series A,"Hamburg, Hamburg, Germany, Europe",12000000,EUR,13048754,2024-06-05,Early Stage Venture,,,,Yes,easy SaaS for craftsmen & contractors,SaaS,,https://plancraft.de,,14100000,EUR,15127124,Early Stage Venture,2,Creandum,"BitStone Capital, Creandum, HTGF | High-Tech Gruenderfonds",3,1,"21,050"
Seed Round - SRTD Biotech,https://www.crunchbase.com/funding_round/srtd-biotech-seed--cf7effcb,SRTD Biotech,https://www.crunchbase.com/organization/srtd-biotech,Seed,"Jülich, Nordrhein-Westfalen, Germany, Europe",,,,2024-11-14,Seed,,,,Yes,"SRTD Biotech is an RNA-based biotechnology company that focuses on oncology, infectious, and genetic disorders.","Biopharma, Oncology",,https://srtd-biotech.com,,,,,Seed,1,HTGF | High-Tech Gruenderfonds,HTGF | High-Tech Gruenderfonds,1,1,"21,081"
Seed Round - TRAIT,https://www.crunchbase.com/funding_round/twaiv-seed--7a437357,TRAIT,https://www.crunchbase.com/organization/twaiv,Seed,"Berlin, Berlin, Germany, Europe",1000000,EUR,1088902,2024-07-22,Seed,,,,Yes,TRAIT Running Coach app for your iphone or ipad tablet.,Mobile Apps,,https://www.trait.club/,,1000000,EUR,1088902,Seed,1,HTGF | High-Tech Gruenderfonds,"better ventures, HTGF | High-Tech Gruenderfonds",2,1,"22,345"
Seed Round - SmartLoC,https://www.crunchbase.com/funding_round/smartloc-c55c-seed--8300c4e8,SmartLoC,https://www.crunchbase.com/organization/smartloc-c55c,Seed,"Bad Oldesloe, Schleswig-Holstein, Germany, Europe",1800000,EUR,1960509,2024-06-06,Seed,,,,Yes,"SmartLoC is a fintech company that provides trading solutions, IoT baked tracking, payment solutions, and supply chain management services.","Finance, FinTech, Internet of Things, Payments, Supply Chain Management",,https://smartloc.link/,,1800000,EUR,1960509,Seed,1,HTGF | High-Tech Gruenderfonds,"HTGF | High-Tech Gruenderfonds, Loggerhead Ventures, MBG Schleswig-Holstein",3,2,"22,974"
Seed Round - ECO2GROW,https://www.crunchbase.com/funding_round/eco2grow-seed--0a87de35,ECO2GROW,https://www.crunchbase.com/organization/eco2grow,Seed,"Bonn, Nordrhein-Westfalen, Germany, Europe",4000000,EUR,4376200,2024-07-17,Seed,,,,Yes,ECO2GROW is a B2B energy renewable energy company that helps industrial SMEs master the renewable energy age.,"Energy, Energy Management, GreenTech",,https://en.eco2grow.com,,4496200,USD,4496200,Seed,2,"neoteq ventures, NRW.BANK","neoteq ventures, NRW.BANK, Techstars, Vireo Ventures",4,1,"23,053"
Seed Round - DeepSkill,https://www.crunchbase.com/funding_round/deep-skill-seed--5177470e,DeepSkill,https://www.crunchbase.com/organization/deep-skill,Seed,"Köln, Nordrhein-Westfalen, Germany, Europe",1500000,EUR,1631094,2024-06-05,Seed,,,,Yes,DeepSkill is a digital platform for holistic personnel development.,"E-Learning, Personal Development, Training",,https://deepskill.com/,Less than $1M,1500000,EUR,1631094,Seed,3,Bettina Volkens,"Bettina Volkens, HTGF | High-Tech Gruenderfonds, Kienbaum Consultants International",3,2,"25,844"
Seed Round - Heidelberg Epignostix,https://www.crunchbase.com/funding_round/heidelberg-epignostix-seed--c409ab38,Heidelberg Epignostix,https://www.crunchbase.com/organization/heidelberg-epignostix,Seed,"Heidelberg, Baden-Wurttemberg, Germany, Europe",4300000,EUR,4621673,2024-07-02,Seed,,,,Yes,Heidelberg Epignostix is a pioneering start-up led by a dedicated team of DNA methylation-based tumor categorization experts.,"Hospital, Medical, Wellness",,https://epignostix.com,,4300000,EUR,4621673,Seed,1,Carma Fund,"Carma Fund, HTGF | High-Tech Gruenderfonds, LBBW VC, Start-up BW Innovation Fonds",4,2,"25,992"
Seed Round - Cultimate Foods,https://www.crunchbase.com/funding_round/cultimate-foods-seed--59ccc1f3,Cultimate Foods,https://www.crunchbase.com/organization/cultimate-foods,Seed,"Berlin, Berlin, Germany, Europe",2300000,EUR,2461541,2024-04-23,Seed,,,,Yes,Cultimate Foods is a cellular agriculture company.,"Biotechnology, Food Processing, Product Research",,https://www.cultimatefoods.com,,3180000,EUR,3370604,Seed,6,HTGF | High-Tech Gruenderfonds,"b.value AG, Big Idea Ventures, HTGF | High-Tech Gruenderfonds, Kale United, Life Science Valley Wachstumsfond",5,2,"26,232"
Seed Round - Golfstrom Energy GmbH,https://www.crunchbase.com/funding_round/golfstrom-energy-gmbh-seed--e358962b,Golfstrom Energy GmbH,https://www.crunchbase.com/organization/golfstrom-energy-gmbh,Seed,"Munich, Bayern, Germany, Europe",,,,2024-09-16,Seed,,,,Yes,Embedded financial services for renewable energy,Renewable Energy,,https://www.golfstrom.solar/,,,,,Seed,1,STS Ventures,STS Ventures,1,1,"26,607"
Seed Round - Neople,https://www.crunchbase.com/funding_round/neople-edf0-seed--9bb2ccf0,Neople,https://www.crunchbase.com/organization/neople-edf0,Seed,"'s-hertogenbosch, Noord-Brabant, The Netherlands, Europe",6000000,EUR,6544353,2024-06-03,Seed,,,,Yes,"AI, SaaS, Digital Employees",Software,,https://Neople.io,,7500000,EUR,8187681,Seed,2,"Newion, Simon Capital","Curiosity VC, Newion, Peak, Simon Capital",4,1,"26,681"
Venture Round - GIPEDO,https://www.crunchbase.com/funding_round/gipedo-series-unknown--93f266cf,GIPEDO,https://www.crunchbase.com/organization/gipedo,Venture - Series Unknown,"Hamburg, Hamburg, Germany, Europe",,,,2024-08-13,,,,,Yes,"A platform specified on the billion business sports that offers SaaS products, data services, and a frequented marketplace.","Marketing, SaaS, Software",,https://www.gipedo.io,,,,,,1,STS Ventures,STS Ventures,1,1,"26,815"
Series A - Cylib,https://www.crunchbase.com/funding_round/cylib-gmbh-series-a--bb1cdb6f,Cylib,https://www.crunchbase.com/organization/cylib-gmbh,Series A,"Aachen, Nordrhein-Westfalen, Germany, Europe",55000000,EUR,59885912,2024-05-15,Early Stage Venture,,,,Yes,Cylib is a start-up for holistic battery recycling,"Battery, Chemical Engineering, CleanTech",,https://www.cylib.de/,$1M to $10M,66600000,EUR,71939011,Early Stage Venture,4,"Porsche Ventures, World Fund","10x Founders, Andrej Henkler, Bosch Ventures, DeepTech & Climate Fonds, Kai Hansen, Karim Tabet Jalbout, Leopold König, Maximilian Odendahl, NRW.BANK, Porsche Ventures, Speedinvest, Torge Thönnessen, Vsquared Ventures, World Fund",14,5,"27,495"
Seed Round - Proxima Fusion,https://www.crunchbase.com/funding_round/proxima-fusion-seed--7bffe85c,Proxima Fusion,https://www.crunchbase.com/organization/proxima-fusion,Seed,"Munich, Bayern, Germany, Europe",20000000,EUR,21717790,2024-04-09,Seed,,,,Yes,Proxima Fusion creates new types of power plants using stellarators that optimised to create magnetic cages for high-energy particles.,"Energy, Power Grid",,https://www.proximafusion.com/,,51500000,EUR,55957502,Seed,7,redalpine,"Bayern Kapital, DeepTech & Climate Fonds, HTGF | High-Tech Gruenderfonds, Max Planck Foundation, Plural Platform, redalpine, UVC Partners, Visionaries Tomorrow, Wilbe Capital",9,5,"31,874"
Venture Round - SurFunction,https://www.crunchbase.com/funding_round/surfunction-series-unknown--a5c89124,SurFunction,https://www.crunchbase.com/organization/surfunction,Venture - Series Unknown,"Saarbrücken, Saarland, Germany, Europe",,,,2024-06-05,,,,,Yes,SurFunction is a system provider for contactless surface modification.,"Laser, Manufacturing",,https://surfunction.com,,,,,,1,Capnamic Ventures,Capnamic Ventures,1,1,"32,314"
Seed Round - Vivalyx,https://www.crunchbase.com/funding_round/vivalyx-seed--e3ead33b,Vivalyx,https://www.crunchbase.com/organization/vivalyx,Seed,"Aachen, Nordrhein-Westfalen, Germany, Europe",5400000,EUR,5759681,2024-04-30,Seed,,,,Yes,Vivalyx is committed to saving the lives of organ failure patients by boosting the vitality and number of donor organs.,"Health Care, Manufacturing, Medical",,https://vivalyx.com,,15400000,EUR,16284201,Seed,5,TechVision Fund,"Arve Capital, Brightlands Venture Partners, GOOSE Capital, Leblon Capital, Springboard Health Angels, TechVision Fund, Yoni Goldwasser",7,1,"35,155"
Series A - MARKT-PILOT,https://www.crunchbase.com/funding_round/markt-pilot-series-a--33aaa5b3,MARKT-PILOT,https://www.crunchbase.com/organization/markt-pilot,Series A,"Esslingen, Baden-Wurttemberg, Germany, Europe",43000000,USD,43000000,2024-04-23,Early Stage Venture,,,,Yes,MARKT-PILOT develops software to optimize machine manufacturers' spare parts business through market-driven pricing.,"Analytics, Machinery Manufacturing, SaaS, Software",,https://www.markt-pilot.com,$10M to $50M,49735894,USD,49735894,Early Stage Venture,2,Insight Partners,"Capnamic Ventures, Insight Partners",2,1,"39,594"
Venture Round - EZE,https://www.crunchbase.com/funding_round/eze-7d30-series-unknown--5a95b9c4,EZE,https://www.crunchbase.com/organization/eze-7d30,Venture - Series Unknown,"Munich, Bayern, Germany, Europe",,,,2024-06-20,,,,,Yes,EZE is a charging infrastructure investor and operator that focuses on public charging with 24-hour access.,"Autonomous Vehicles, Electric Vehicle",,https://www.eze.network,,,,,,1,Arcus Infrastructure Partners,"Arcus Infrastructure Partners, DeepTech & Climate Fonds",2,1,"44,101"
Series A - AUTOVIO,https://www.crunchbase.com/funding_round/autovio-series-a--f4d12611,AUTOVIO,https://www.crunchbase.com/organization/autovio,Series A,"Berlin, Berlin, Germany, Europe",3800000,EUR,4104456,2024-05-29,Early Stage Venture,,,,Yes,Autovio provides a full-stack platform of software and business services for the driving education industry.,"Automotive, Consulting, Education, SaaS, Software",,https://autovio.de/,Less than $1M,8400000,EUR,9011613,Early Stage Venture,3,Sparkmind.vc,"coparion, Sparkmind.vc",2,2,"45,572"
Pre Seed Round - Scavenger AI,https://www.crunchbase.com/funding_round/scavenger-pre-seed--10f62668,Scavenger AI,https://www.crunchbase.com/organization/scavenger,Pre-Seed,"Berlin, Berlin, Germany, Europe",1100000,EUR,1179871,2024-04-11,Seed,,,,Yes,Scavenger allows decision-makers to take the best decision possible by transforming raw data into actionable insights within seconds.,"Analytics, Artificial Intelligence (AI), Business Intelligence, Software",,https://scavenger-ai.com/,,1100000,EUR,1179871,Seed,1,HTGF | High-Tech Gruenderfonds,"B4i - Bocconi for innovation, Calm/Storm Ventures, Cataligent, Femventix, HTGF | High-Tech Gruenderfonds",5,2,"47,929"
Seed Round - everyone energy,https://www.crunchbase.com/funding_round/everyone-energy-seed--fb268108,everyone energy,https://www.crunchbase.com/organization/everyone-energy,Seed,"Berlin, Berlin, Germany, Europe",,,,2024-05-07,Seed,,,,Yes,everyone energy is an automated energy advisory platform that aims to improve the user experience during the energy transition.,"Energy, Renewable Energy, SaaS, Solar",,https://everyone-energy.de,,,,,Seed,1,"HTGF | High-Tech Gruenderfonds, neoteq ventures","HTGF | High-Tech Gruenderfonds, neoteq ventures",2,1,"48,623"
Pre Seed Round - OneTwenty,https://www.crunchbase.com/funding_round/onetwenty-pre-seed--be99ae59,OneTwenty,https://www.crunchbase.com/organization/onetwenty,Pre-Seed,"Zürich, Zurich, Switzerland, Europe",,,,2024-01-19,Seed,,,,Yes,OneTwenty is a health technology company that develops application services for blood glucose detection for people with diabetes.,"Diabetes, Health Care, Machine Learning, mHealth, Personal Health",,https://onetwenty.ai ,,,,,Seed,1,DvH Ventures,"DvH Ventures, Tim Juergens, Tiny VC",3,2,"50,715"
Seed Round - Graswald,https://www.crunchbase.com/funding_round/graswald-seed--d9aa1587,Graswald,https://www.crunchbase.com/organization/graswald,Seed,"Hanover, Niedersachsen, Germany, Europe",3300000,USD,3300000,2024-03-20,Seed,,,,Yes,Graswald engages in the creation of natural and digital 3D worlds for the entertainment industry.,"3D Technology, Digital Entertainment, Media and Entertainment, Music",,https://www.graswald3d.com/,$1M to $10M,4627444,USD,4627444,Seed,3,"Lakestar, Supernode Global","Angel Invest, Arnav Bimbhet, Christopher North, FOV Ventures, HTGF | High-Tech Gruenderfonds, Jens Lapinski, Lakestar, Martin Ostermayer, Notion Scout Fund, Patrick Andrae, Philipp Kloeckner, Robin Capital, Supernode Global",13,4,"52,115"
Seed Round - Cyclize,https://www.crunchbase.com/funding_round/cyclize-seed--36e677b6,Cyclize,https://www.crunchbase.com/organization/cyclize,Seed,"Stuttgart, Baden-Wurttemberg, Germany, Europe",4750000,EUR,5139664,2024-02-21,Seed,,,,Yes,Replacing fossil feedstock using plastic waste and CO2,,,https://www.cyclize.de,,4750000,EUR,5139664,Seed,1,UVC Partners,"Aurum Impact, HTGF | High-Tech Gruenderfonds, Klaus Schafer, UnternehmerTUM, UVC Partners",5,1,"52,678"
Seed Round - United Manufacturing Hub,https://www.crunchbase.com/funding_round/united-manufacturing-hub-seed--5c49e522,United Manufacturing Hub,https://www.crunchbase.com/organization/united-manufacturing-hub,Seed,"Aachen, Nordrhein-Westfalen, Germany, Europe",,,,2024-01-25,Seed,,,,Yes,"SaaS, IaaC, Open-Source","Enterprise Software, Internet of Things, SaaS, Software",,https://www.umh.app,$1M to $10M,,,,Seed,2,Freigeist Capital,"DnA Ventures, Freigeist Capital",2,,"57,605"
Series A - Altavo,https://www.crunchbase.com/funding_round/altavo-series-a--ab84c281,Altavo,https://www.crunchbase.com/organization/altavo,Series A,"Dresden, Sachsen, Germany, Europe",5000000,EUR,5404950,2024-02-20,Early Stage Venture,,,,Yes,Altavo operates as a medical device startup.,"Health Care, Manufacturing, Medical Device",,https://www.altavo.eu/,,5000000,EUR,5404950,Early Stage Venture,2,OCCIDENT,"bm-t beteiligungsmanagement thuringen, HTGF | High-Tech Gruenderfonds, Novalis Biotechnology Incubation, OCCIDENT, Saxonia Systems Holding GmbH, TGFS - Technologiegründerfonds Sachsen, TUDAG",7,5,"60,369"
Pre Seed Round - VENMATE,https://www.crunchbase.com/funding_round/venmate-pre-seed--e33e01da,VENMATE,https://www.crunchbase.com/organization/venmate,Pre-Seed,"Berlin, Berlin, Germany, Europe",600000,EUR,653301,2024-05-15,Seed,,,,Yes,VENMATE is a Customer Success tool for B2B SaaS maximizing retention and profitability by bringing the customer back to the center,,,https://www.venmate.net/,,600000,EUR,653301,Seed,1,xdeck,"Caesar Ventures, xdeck",2,,"62,644"
Series B - Tubulis,https://www.crunchbase.com/funding_round/tubulis-technologies-series-b--12330243,Tubulis,https://www.crunchbase.com/organization/tubulis-technologies,Series B,"Munich, Bayern, Germany, Europe",128000000,EUR,139300472,2024-03-14,Early Stage Venture,,,,Yes,Tubulis is a chemotherapeutic medication developer specializing in cancer and chronic disease treatment.,"Biotechnology, Health Care, Life Science, Pharmaceutical, Therapeutics",,http://tubulis.com,$1M to $10M,200000000,EUR,216277179,Early Stage Venture,4,"EQT Life Sciences, Nextech Invest","Andera Partners, Bayern Kapital, BioMedPartners, coparion, Deep Track Capital, EQT Life Sciences, Evotec, Frazier Life Sciences, Fund+, HTGF | High-Tech Gruenderfonds, Nextech Invest, OCCIDENT, Seventure Partners",13,7,"75,580"
Seed Round - Tomorrow Things,https://www.crunchbase.com/funding_round/tomorrow-things-seed--03a82f4a,Tomorrow Things,https://www.crunchbase.com/organization/tomorrow-things,Seed,"Bonn, Nordrhein-Westfalen, Germany, Europe",1500000,EUR,1642930,2024-03-13,Seed,,,,Yes,Tomorrow Thing is an intelligent automation platform that makes digital twins of technological assets.,"Business Development, SaaS, Software",,https://tomorrowthings.com,,1500000,EUR,1642930,Seed,1,"HTGF | High-Tech Gruenderfonds, neoteq ventures","Christian Noske, HTGF | High-Tech Gruenderfonds, Markus Doetsch, Maximilian Eichler, neoteq ventures, Notion Capital, Robin Capital, Thomas Hollwedel, Thomas Lang",9,1,"78,899"
Venture Round - Finoa,https://www.crunchbase.com/funding_round/finoa-series-unknown--05a81248,Finoa,https://www.crunchbase.com/organization/finoa,Venture - Series Unknown,"Berlin, Berlin, Germany, Europe",7500000,EUR,8198827,2024-01-09,,85000000,USD,85000000,Yes,Finoa is a regulated custodian for digital assets offering custody and staking services to institutional investors and corporations.,"Banking, Blockchain, Cryptocurrency, Financial Services, FinTech",,https://finoa.io/,$1M to $10M,34900000,EUR,40196721,,4,"Balderton Capital, Maven 11 Capital","Balderton Capital, Blue Bay Ventures, coparion, Maven 11 Capital, Signature Ventures, Venture Stars",6,2,"81,465"
Seed Round - CustomSurg,https://www.crunchbase.com/funding_round/customsurg-seed--77e553dc,CustomSurg,https://www.crunchbase.com/organization/customsurg,Seed,"Zürich, Zurich, Switzerland, Europe",,,,2024-03-18,Seed,,,,Yes,CustomSurg is a medical equipment manufacturing company that provides personalized solutions for complex surgery.,"3D Printing, Health Care, Medical Device",,http://www.customsurg.com,$1M to $10M,610652,USD,610652,Seed,7,CHMBR Partners,"CHMBR Partners, HTGF | High-Tech Gruenderfonds, Kickfund",3,,"84,036"
Seed Round - Acto,https://www.crunchbase.com/funding_round/acto-4b29-seed--996cf973,Acto,https://www.crunchbase.com/organization/acto-4b29,Seed,"Paderborn, Nordrhein-Westfalen, Germany, Europe",3700000,EUR,4005473,2024-02-22,Seed,,,,Yes,Acto is an AI-based software that helps sales managers by syncing all sales data in one place and provides a customized data signal to CRM.,"Artificial Intelligence (AI), B2B, Information Services, Sales, Software",,https://www.heyacto.com/,,3700000,EUR,4005473,Seed,1,"468 Capital, Cusp Capital","468 Capital, adesso ventures, another.vc, Benedikt Franke, Cusp Capital, Niklas Hellemann",6,2,"85,112"
Series A - Rabot Charge,https://www.crunchbase.com/funding_round/rabot-charge-series-a--86b13c0a,Rabot Charge,https://www.crunchbase.com/organization/rabot-charge,Series A,"Hamburg, Hamburg, Germany, Europe",17500000,EUR,18907799,2024-01-31,Early Stage Venture,,,,Yes,Rabot Charge offers charging management solutions for customers to charge their electric cars at home.,"Electric Vehicle, Electrical Distribution, Energy Management",,https://www.rabot-charge.de/,Less than $1M,22000000,EUR,23673767,Early Stage Venture,4,HV Capital,"9900 Capital, Acurio Ventures, HTGF | High-Tech Gruenderfonds, HV Capital, vent.io, Yabeo",6,3,"88,431"
Series C - Instagrid,https://www.crunchbase.com/funding_round/instagrid-series-c--9ee43396,Instagrid,https://www.crunchbase.com/organization/instagrid,Series C,"Stuttgart, Baden-Wurttemberg, Germany, Europe",87430000,EUR,94927569,2024-01-23,Late Stage Venture,,,,Yes,Instagrid offers portable battery systems to create mobile power infrastructures for sectors with challenging power demands.,"Battery, Energy Storage, Manufacturing",,https://instagrid.co,$1M to $10M,124930000,EUR,137401184,Late Stage Venture,4,Teachers’ Venture Growth,"blueworld.group, Energy Impact Partners, HTGF | High-Tech Gruenderfonds, Morgan Stanley Investment Management, Pierre-Pascal Urbon, Segnalita, SET Ventures, Teachers’ Venture Growth, Wille Finance",9,6,"88,399"
Series B - Infinite Roots,https://www.crunchbase.com/funding_round/mushlabs-series-b--359e377a,Infinite Roots,https://www.crunchbase.com/organization/mushlabs,Series B,"Hamburg, Hamburg, Germany, Europe",53000000,EUR,57481861,2024-01-25,Early Stage Venture,,,,Yes,"Infinite Roots is a biotech company that uses mycelium, or mushroom roots, to create alternative proteins to transform the food system.","Biotechnology, Food and Beverage, Health Care",,https://www.infiniteroots.com,,89477538,USD,89477538,Early Stage Venture,9,"Dr. Hans-Riegel Stiffing, European Innovation Council","Betagro, Clay Capital, Dr. Hans-Riegel Stiffing, European Innovation Council, FoodLabs, Happiness Capital, redalpine, Rewe Group, Simon Capital",9,2,"88,400"
Pre Seed Round - Orq.ai,https://www.crunchbase.com/funding_round/orqai-pre-seed--8059cfe1,Orq.ai,https://www.crunchbase.com/organization/orqai,Pre-Seed,"Amsterdam, Noord-Holland, The Netherlands, Europe",1500000,EUR,1638986,2024-03-12,Seed,,,,Yes,Orq.ai enables companies to integrate and operate their products using the power of LLMs through a single collaboration platform.,"Artificial Intelligence (AI), Information Technology, Machine Learning, Software",,https://orq.ai,,2300000,EUR,2477380,Seed,2,"xdeck, XO Ventures","Curiosity VC, Spacetime, xdeck, XO Ventures",4,2,"90,957"
