Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Organization Location,Money Raised,Money Raised Currency,Money Raised (in USD),Announced Date,Funding Stage,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Equity Only Funding,Organization Description,Organization Industries,Diversity Spotlight,Organization Website,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Investor Names,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Pre Seed Round - Bespoke HRMS,https://www.crunchbase.com/funding_round/bespoke-hrms-pre-seed--4902a87e,Bespoke HRMS,https://www.crunchbase.com/organization/bespoke-hrms,Pre-Seed,"Düsseldorf, Nordrhein-Westfalen, Germany, Europe",470000,EUR,517504,2023-04-30,Seed,4200000,EUR,4624501,Yes,"Bespoke HRMS is an all-in-one HR solution that simplifies employee management, shift scheduling, and payroll processing.","Information Technology, Software",,https://www.bespokehrms.com,,2170000,EUR,2410730,Seed,2,Sam Chauhan,Sam Chauhan,1,,"190,267"
Pre Seed Round - Stylique,https://www.crunchbase.com/funding_round/stylique-d955-pre-seed--5115928d,Stylique,https://www.crunchbase.com/organization/stylique-d955,Pre-Seed,"Düsseldorf, Nordrhein-Westfalen, Germany, Europe",270000,EUR,303575,2023-07-14,Seed,,,,Yes,Stylique operates as an interior design platform that connects relevant B2B partners directly with each other and with customers.,"B2B, B2C, Brand Marketing, Communities, Construction, Home Improvement, Home Renovation, Interior Design, Multi-level Marketing",,https://stylique.de/,,1621000,EUR,1762728,Seed,4,,Lakeside Invest & Consult,1,,"131,176"
Seed Round - Elevear,https://www.crunchbase.com/funding_round/elevear-seed--a369b933,Elevear,https://www.crunchbase.com/organization/elevear,Seed,"Aachen, Nordrhein-Westfalen, Germany, Europe",,,,2023-07-24,Seed,,,,Yes,We develop breakthrough audio technologies for your hearables.,"Apps, Audio, Augmented Reality, Virtual Reality",,https://elevear-tech.com,,,,,Seed,1,TechVision Fund,TechVision Fund,1,,"24,786"
Pre Seed Round - RAKETENSTART,https://www.crunchbase.com/funding_round/raketenstart-pre-seed--b5746d28,RAKETENSTART,https://www.crunchbase.com/organization/raketenstart,Pre-Seed,"Cologne, Nordrhein-Westfalen, Germany, Europe",,,,2023-03-22,Seed,,,,Yes,RAKETENSTART is the all-in-one-legal solution for SMEs.,"Advice, Information Technology, Legal, Legal Tech, Marketplace, Professional Services, SaaS, Small and Medium Businesses, Software",,https://raketenstart.de/,,,,,Seed,1,,"Croton Capital, Magda Grünenwald, Nadine Lilienthal, René Maudrich, Richard Woller",5,,"27,261"
Pre Seed Round - Urban Ray,https://www.crunchbase.com/funding_round/urban-ray-pre-seed--e458a2af,Urban Ray,https://www.crunchbase.com/organization/urban-ray,Pre-Seed,"Cologne, Nordrhein-Westfalen, Germany, Europe",,,,2023-05-22,Seed,,,,Yes,Urban Ray offers last-mile parcel deliveries by drones with automated landing and storage stations on the ground.,"Drones, Last Mile Transportation, Logistics",,https://www.urban-ray.com,,,,,Seed,1,,"Aaron Spiegelburg, Andreas Kupke, DnA Ventures, Frank LINDENBERG, Marco Prüglmeier, Pjotr van Schothorst, Timo Nuehrich, Yves Weisselberger",8,,"30,683"
Seed Round - TamedAI,https://www.crunchbase.com/funding_round/tamedai-seed--380a8109,TamedAI,https://www.crunchbase.com/organization/tamedai,Seed,"Essen, Nordrhein-Westfalen, Germany, Europe",,,,2023-06-07,Seed,,,,Yes,"TamedAI is building AI-based systems by combining simple economic solutions, software engineering expertise and excellence in algorithms.","Artificial Intelligence (AI), Software",,https://tamed.ai,,,,,Seed,1,adesso ventures,adesso ventures,1,1,"32,672"
Series A - Zendure,https://www.crunchbase.com/funding_round/zendure-series-a--4b30825f,Zendure,https://www.crunchbase.com/organization/zendure,Series A,"Düsseldorf, Nordrhein-Westfalen, Germany, Europe",,,,2023-12-25,Early Stage Venture,,,,Yes,Zendure is the pioneer of the world’s first plug-and-play balcony energy storage system.,"CleanTech, Consumer Electronics, Energy Management, Energy Storage",,http://www.zendure.de,$1M to $10M,15673032,USD,15673032,Early Stage Venture,6,,"Engage Capital, JAFCO Asia, Korea Investment Partners",3,,"39,537"
Pre Seed Round - Artificient Mobility Intelligence,https://www.crunchbase.com/funding_round/artificient-mobility-intelligence-pre-seed--38ef7b46,Artificient Mobility Intelligence,https://www.crunchbase.com/organization/artificient-mobility-intelligence,Pre-Seed,"Aachen, Nordrhein-Westfalen, Germany, Europe",,,,2023-02-01,Seed,,,,Yes,"University Spin-off from Germany Offering Research Level AI to Evaluate Driving Safety, Track CO2 Footprint & Lower Accident Costs","Artificial Intelligence (AI), Auto Insurance, Car Sharing, Computer Vision, Electric Vehicle, InsurTech, Logistics, Machine Learning, Mobile Apps","East Asian Founded, Women Founded",http://www.artificient.de,$1M to $10M,750000,EUR,806175,Seed,3,,,,,"55,485"
Seed Round - SparePartsNow,https://www.crunchbase.com/funding_round/sparepartsnow-seed--11acf31b,SparePartsNow,https://www.crunchbase.com/organization/sparepartsnow,Seed,"Aachen, Nordrhein-Westfalen, Germany, Europe",,,,2023-03-30,Seed,,,,Yes,SparePartsNow is a marketplace that sells industrial machine spare parts directly from suppliers.,"E-Commerce, Industrial, Marketplace",,https://www.sparepartsnow.de,,,,,Seed,1,,,,,"55,964"
Seed Round - DNTOX,https://www.crunchbase.com/funding_round/dntox-seed--c6cba8da,DNTOX,https://www.crunchbase.com/organization/dntox,Seed,"Düsseldorf, Nordrhein-Westfalen, Germany, Europe",,,,2023-02-14,Seed,,,,Yes,an in vitro testing battery for safe chemicals,"Biotechnology, Life Science",,https://dntox.de,,1400000,EUR,1518091,Seed,2,,AQAL Integral Investing,1,,"56,191"
Pre Seed Round - bNear,https://www.crunchbase.com/funding_round/bnear-pre-seed--3ffb6e1e,bNear,https://www.crunchbase.com/organization/bnear,Pre-Seed,"Köln, Nordrhein-Westfalen, Germany, Europe",,,,2023-05-30,Seed,,,,Yes,"SaaS, Enterprise Software, New Work",Software,,https://www.bNear.io,,700000,EUR,688053,Seed,2,,"allygatr, Flossbach von Storch, NRW.BANK",3,,"56,750"
Pre Seed Round - HomeRide,https://www.crunchbase.com/funding_round/baoo-app-pre-seed--de39462e,HomeRide,https://www.crunchbase.com/organization/baoo-app,Pre-Seed,"Cologne, Nordrhein-Westfalen, Germany, Europe",,,,2023-03-06,Seed,,,,Yes,HomeRide is a RetailTech-Startup which runs a local commerce D2C-marketplace.,Internet,,https://homeride.io/,,,,,Seed,1,,"Benedikt Sauter, Felix Finger, Marco Werner, Melina Brandstetter, SchneiderGolling & Cie – Assekuranzmakler AG, XPRESS Ventures",6,,"54,963"
Series B - Sastrify,https://www.crunchbase.com/funding_round/sastrify-series-b--b23dabda,Sastrify,https://www.crunchbase.com/organization/sastrify,Series B,"Cologne, Nordrhein-Westfalen, Germany, Europe",,,,2023-11-30,Early Stage Venture,,,,Yes,Sastrify is a virtual SaaS service procurement software that improves SaaS operations management and SaaS spending.,"Procurement, SaaS, Software",,https://sastrify.com,$10M to $50M,55193364,USD,55193364,Early Stage Venture,6,Reimann Investors,Reimann Investors,1,1,"60,392"
Seed Round - Onqo Health,https://www.crunchbase.com/funding_round/onqo-health-seed--afe0c7d0,Onqo Health,https://www.crunchbase.com/organization/onqo-health,Seed,"Köln, Nordrhein-Westfalen, Germany, Europe",,,,2023-08-22,Seed,,,,Yes,"Digital Oncology, Decision Support, Healthcare, Medical Device","Health Care, Software",,http://www.onqo.de,,,,,Seed,1,,"Bertelsmann Investments, Isartal Ventures",2,1,"66,183"
Pre Seed Round - HonestDog,https://www.crunchbase.com/funding_round/honestdog-pre-seed--cb32b71d,HonestDog,https://www.crunchbase.com/organization/honestdog,Pre-Seed,"Bonn, Nordrhein-Westfalen, Germany, Europe",,,,2023-04-01,Seed,,,,Yes,HonestDog is a technology-driven super platform for finding and taking care of your pet.,Pet,,https://www.honestdog.de/,,,,,Seed,1,,,,,"69,291"
Pre Seed Round - AcceleratorMatch,https://www.crunchbase.com/funding_round/acceleratormatch-pre-seed--a1ce392c,AcceleratorMatch,https://www.crunchbase.com/organization/acceleratormatch,Pre-Seed,"Cologne, Nordrhein-Westfalen, Germany, Europe",,,,2023-02-01,Seed,,,,Yes,"Accelerator applications, on auto-pilot.","Information Technology, Service Industry, Software",,http://acceleratormatch.io,,,,,Seed,1,,,,,"70,134"
Pre Seed Round - Compounder,https://www.crunchbase.com/funding_round/compounder-pre-seed--65bf9f4c,Compounder,https://www.crunchbase.com/organization/compounder,Pre-Seed,"Cologne, Nordrhein-Westfalen, Germany, Europe",,,,2023-03-31,Seed,,,,Yes,Compounder is a platform through which students can apply to their desired universities with just one profile.,"EdTech, Education, Higher Education, Information Services, Internet",,https://www.compounder.eu,Less than $1M,,,,Seed,1,Aschendorff NEXT,"allygatr, Aschendorff NEXT, Marco Aschinger",3,,"70,156"
Pre Seed Round - VYBE Beauty,https://www.crunchbase.com/funding_round/vybe-beauty-pre-seed--efe93420,VYBE Beauty,https://www.crunchbase.com/organization/vybe-beauty,Pre-Seed,"Cologne, Nordrhein-Westfalen, Germany, Europe",,,,2023-02-01,Seed,,,,Yes,Developing and marketing the next generation of beauty consumer technologies.,"Artificial Intelligence (AI), Beauty, Computer Vision, E-Commerce, Information Technology, Software",,https://get-vybe.com,,,,,Seed,1,,JALE Beteiligungs GmbH,1,,"70,715"
Seed Round - Dr. Vivien Karl,https://www.crunchbase.com/funding_round/dr-vivien-karl-seed--ac39bdb8,Dr. Vivien Karl,https://www.crunchbase.com/organization/dr-vivien-karl,Seed,"Köln, Nordrhein-Westfalen, Germany, Europe",,,,2023-04-25,Seed,,,,Yes,Dr. Vivien Karl is a beauty cream manufacturing company that produces Intimpflege products.,"Health Care, Personal Health, Wellness, Women's",,https://vivienkarl.com,$1M to $10M,1717400,USD,1717400,Seed,4,,Leanox Impact Capital,1,,"136,701"
Series A - dubidoc,https://www.crunchbase.com/funding_round/dubidoc-series-a--ef0e66df,dubidoc,https://www.crunchbase.com/organization/dubidoc,Series A,"Essen, Nordrhein-Westfalen, Germany, Europe",,,,2023-10-19,Early Stage Venture,,,,Yes,dubidoc is an innovative online scheduling software for medical practices of all disciplines.,"Information Technology, Service Industry, Software",,https://www.dubidoc.de/,$1M to $10M,,,,Early Stage Venture,1,,,,,"101,749"
Seed Round - gemineers,https://www.crunchbase.com/funding_round/gemineers-seed--eac4abad,gemineers,https://www.crunchbase.com/organization/gemineers,Seed,"Aachen, Nordrhein-Westfalen, Germany, Europe",,,,2023-06-06,Seed,,,,Yes,gemineers is a forward-thinking start-up that specialises in digital twin solutions for the machining sector.,"Machinery Manufacturing, Manufacturing",,https://www.gemineers.com,,,,,Seed,1,,,,,"146,329"
Pre Seed Round - ANTICIPATE,https://www.crunchbase.com/funding_round/anticipate-030b-pre-seed--41b74cf9,ANTICIPATE,https://www.crunchbase.com/organization/anticipate-030b,Pre-Seed,"Aachen, Nordrhein-Westfalen, Germany, Europe",,,,2023-02-15,Seed,,,,Yes,Zero defect assembly: Empowering the frontline with video analytics,"Artificial Intelligence (AI), Consumer Electronics, Manufacturing, Software",,https://www.anticipate.ml,,,,,Seed,2,,"DnA Ventures, Excubate Corporate Startups",2,,"165,895"
Pre Seed Round - irisnet AI,https://www.crunchbase.com/funding_round/irisnet-ai-pre-seed--3d111d57,irisnet AI,https://www.crunchbase.com/organization/irisnet-ai,Pre-Seed,"Düsseldorf, Nordrhein-Westfalen, Germany, Europe",,,,2023-03-19,Seed,,,,Yes,Artificial Intelligence (AI) for image- and video-processing in real-time.,"Artificial Intelligence (AI), Cloud Computing, Information Technology, Video",,https://irisnet.tech/,,,,,Seed,3,,,,,"232,871"
Seed Round - irisnet AI,https://www.crunchbase.com/funding_round/irisnet-ai-seed--67f09249,irisnet AI,https://www.crunchbase.com/organization/irisnet-ai,Seed,"Düsseldorf, Nordrhein-Westfalen, Germany, Europe",,,,2023-11-03,Seed,,,,Yes,Artificial Intelligence (AI) for image- and video-processing in real-time.,"Artificial Intelligence (AI), Cloud Computing, Information Technology, Video",,https://irisnet.tech/,,,,,Seed,3,,,,,"232,840"
Pre Seed Round - The Oater,https://www.crunchbase.com/funding_round/the-oater-pre-seed--607893cf,The Oater,https://www.crunchbase.com/organization/the-oater,Pre-Seed,"Aachen, Nordrhein-Westfalen, Germany, Europe",,,,2023-07-25,Seed,,,,Yes,"A compact machine for local production of fresh oat milk that improves taste, lowers costs and reduces packaging and CO2 emissions.","Brewing, Food and Beverage, Manufacturing",,https://oater.de/,$1M to $10M,75000,EUR,82876,Seed,2,Rüdiger Koppelmann,Rüdiger Koppelmann,1,,"303,055"
Pre Seed Round - DeepSkill,https://www.crunchbase.com/funding_round/deep-skill-pre-seed--abb0b5fd,DeepSkill,https://www.crunchbase.com/organization/deep-skill,Pre-Seed,"Köln, Nordrhein-Westfalen, Germany, Europe",,,,2023-02-27,Seed,,,,Yes,DeepSkill is a digital platform for holistic personnel development.,"E-Learning, Personal Development, Training",,https://deepskill.com/,Less than $1M,1500000,EUR,1631094,Seed,3,,"Deutsche Telekom, Hermann Ude, Hubraum",3,,"548,917"
Seed Round - Dermanostic,https://www.crunchbase.com/funding_round/dermanostic-seed--7aa5b5e3,Dermanostic,https://www.crunchbase.com/organization/dermanostic,Seed,"Düsseldorf, Nordrhein-Westfalen, Germany, Europe",,,,2023-05-09,Seed,,,,Yes,Dermanostic is an online dermatologist app that offers dermatological treatment available to everyone.,"Apps, Health Care, Medical, Telehealth, Wellness",,https://dermanostic.com/en,Less than $1M,2000000,USD,2000000,Seed,3,Tina Mueller,Tina Mueller,1,,"496,859"
Seed Round - Prematch,https://www.crunchbase.com/funding_round/prematch-seed--1bfaa67a,Prematch,https://www.crunchbase.com/organization/prematch,Seed,"Köln, Nordrhein-Westfalen, Germany, Europe",,,,2023-11-13,Seed,,,,Yes,Prematch is building the #1 platform for grassroots football.,"Mobile, Natural Language Processing, Soccer",,https://www.prematchapp.de/?r=0,$1M to $10M,4100000,EUR,4420345,Seed,4,,"David Raum, Jürgen Klopp's family office, Serge Gnabry",3,,"497,574"
